#         t          m          x          y          z         vx         vy         vz
    400.000      0.008      0.534      2.195      0.183    163.668   -239.317    -99.388
    400.000      0.008    -21.482    -34.475    -22.581    -61.379   -100.394    -82.732
    400.000      0.008     -0.033      0.189      1.038     64.652    152.444   -152.795
    400.000      0.008     -0.549      0.037      0.569    252.514    272.697     27.740
    400.000      0.008     -2.534      8.676     -3.982    309.569    -77.072     62.369
    400.000      0.008     17.818     -5.602      7.608     26.572   -159.032     81.149
    400.000      0.008      0.245      5.854     -1.362    216.063     66.702     40.667
    400.000      0.008     -0.399      0.387     -0.632     87.174     53.085    146.346
    400.000      0.008     -0.063      0.805     -0.036   -428.112    -99.177   -149.583
    400.000      0.008     14.787     -9.583     11.461   -168.182    -99.488      4.989
    400.000      0.008     -8.053     -4.630      1.559   -170.205    218.533   -125.083
    400.000      0.008      0.633     -8.144      2.591   -201.244    142.498    -50.999
    400.000      0.008      5.155      3.739      1.238    -20.099   -106.489    -48.511
    400.000      0.008     -1.512      3.506     -3.670    139.942    100.265   -135.184
    400.000      0.008      0.988     12.809     -7.933    126.734    -37.806     78.574
    400.000      0.008    -11.238      1.736     -3.350    -78.795    163.353    -55.037
    400.000      0.008     -3.072      0.451      2.660    -92.565     16.225     28.533
    400.000      0.008      8.888     10.995      3.385    185.462   -189.340     21.105
    400.000      0.008    -16.334      5.631     -6.112    102.182    163.548    -28.765
    400.000      0.008     -0.728      4.961     -0.406    182.443     61.883    -88.439
    400.000      0.008      1.728      2.635      1.205      6.799   -144.188    -59.494
    400.000      0.008     -6.051      4.263     -2.222    125.135    141.684    -87.499
    400.000      0.008     13.689     10.752      3.970    194.027   -134.879     88.685
    400.000      0.008      0.360     -1.443      2.023   -179.179     37.130    -95.867
    400.000      0.008     -2.419     -2.302      3.300    -30.396    -30.020     -1.400
    400.000      0.008      4.249      1.050     -1.407    147.113    -37.864     18.088
    400.000      0.008      0.070      0.858      0.098    387.038    -87.638   -198.282
    400.000      0.008     -1.245      4.358     -1.818    241.846     60.789    -21.317
    400.000      0.008      0.339     -1.122      4.094    -89.186   -122.567    206.084
    400.000      0.008      9.435      2.954      1.929     12.197   -224.339     71.139
    400.000      0.008     -0.034      1.853     -0.079    -43.606    201.559     97.059
    400.000      0.008     -8.750     -9.813      2.097    -15.410    123.012    -68.181
    400.000      0.008     -3.637     19.548     -7.549    125.570     29.151     24.644
    400.000      0.008     -8.373     -5.897      2.694    -55.248    -31.848      8.408
    400.000      0.008      1.565      0.015     -0.090   -207.616   -119.686     67.055
    400.000      0.008      2.058      2.093     -0.046    -83.601   -126.383     67.061
    400.000      0.008     -1.669      1.416     -0.382      5.769    180.854     16.064
    400.000      0.008    -18.590     -8.761     -2.863     27.593    106.479    -94.387
    400.000      0.008     -7.226    -15.578      1.154   -118.988     56.105    -54.374
    400.000      0.008      4.323      7.594     -3.831    277.115   -107.893    -30.179
    400.000      0.008      0.858      2.359     -0.782    281.705     85.710    -63.997
    400.000      0.008     15.117     13.554      2.745     52.152   -149.738     17.409
    400.000      0.008     -0.904     -0.679      0.008   -299.142    -13.639    105.251
    400.000      0.008      0.081      0.642     -0.398    290.924    -26.598   -146.731
    400.000      0.008      4.245      1.980      0.622   -180.963   -165.391     31.035
    400.000      0.008     -0.552      1.357     -0.077    204.455    196.315    -68.358
    400.000      0.008      6.630      4.009     -1.881     79.126    -69.130     74.652
    400.000      0.008      2.595      4.536     -3.101    118.940   -102.084     37.640
    400.000      0.008      3.989    -16.372      3.179   -210.271    -25.283      8.293
    400.000      0.008      7.032      1.278      0.729     12.276   -114.431     66.624
    400.000      0.008      0.819    -10.379      4.045   -163.651     29.735     17.528
    400.000      0.008     -1.774     -0.260     -0.051   -202.896    -73.477   -174.587
    400.000      0.008    -21.785    -19.634    -26.688     36.502    -12.165    -23.371
    400.000      0.008     -9.013      9.125     -4.453    161.522    113.049      5.491
    400.000      0.008      0.614      0.807      0.700   -214.883   -174.168   -100.248
    400.000      0.008     -0.058      2.379      0.089    248.698    182.990     54.055
    400.000      0.008     -0.688     -0.496      0.502    -24.607    255.889    -62.916
    400.000      0.008     -6.363      0.397     -2.038    134.164    193.724    -22.746
    400.000      0.008     -0.872      0.883     -0.335      7.540     44.033     -5.049
    400.000      0.008     -8.768     -8.671      1.243   -143.423    113.106    -66.670
    400.000      0.008      1.537      0.152      0.078   -218.311     51.119    -68.758
    400.000      0.008      0.246      0.410      0.126    -91.825    177.196     22.621
    400.000      0.008      4.379     12.056     -3.319    150.475    -55.864     80.667
    400.000      0.008     13.344      6.000      1.547     96.151   -193.912    -34.302
    400.000      0.008     -0.484      0.377      0.515     29.814     92.833     69.132
    400.000      0.008      1.626      3.196      1.471     37.965     10.109     70.195
    400.000      0.008     -1.933      2.283      0.740    -86.660     42.738      3.576
    400.000      0.008      2.510      1.446      0.035     44.690   -183.736   -136.974
    400.000      0.008      3.181      6.690     -5.805    124.274    -84.344    201.017
    400.000      0.008     -4.486     -4.517     -0.624   -178.551      0.292    -90.148
    400.000      0.008     -6.470     -5.876      2.273   -140.698     58.992    -11.659
    400.000      0.008     -2.052     -0.092      0.760   -115.513     73.691   -112.780
    400.000      0.008      3.023     -7.439      2.289   -152.037   -153.523    -21.943
    400.000      0.008      7.214     12.967     -0.956    181.814    -31.774     87.541
    400.000      0.008      6.945     -7.465      4.941   -177.929    -12.863      9.591
    400.000      0.008      5.886      1.137      2.698     70.875   -174.712     88.017
    400.000      0.008      0.391      0.418     -0.084   -146.658   -120.907   -102.976
    400.000      0.008     -0.183      0.374     -0.137    216.531    265.423     76.108
    400.000      0.008      6.873    -43.910     15.381   -153.344     -9.704    -27.632
    400.000      0.008     -0.517     -2.017      0.827   -247.677    -47.210     11.016
    400.000      0.008      0.525      1.136      0.280    274.857   -136.576     27.722
    400.000      0.008     -0.811     -8.344      3.493   -182.103    154.457    -34.361
    400.000      0.008      0.380     -6.069      1.973   -252.119    -61.022     16.141
    400.000      0.008      0.843     -5.690      2.895    -43.556    120.960   -227.756
    400.000      0.008     -3.121     -0.829      0.345   -127.087    277.588     10.059
    400.000      0.008      0.266      1.270     -0.496     20.235     87.772     93.658
    400.000      0.008      0.982      5.005     -0.922    216.228    148.986    136.168
    400.000      0.008    -14.686     -7.068     -0.276    -63.970    117.820    -68.225
    400.000      0.008      2.193      4.957     -0.580    232.371     90.227     36.242
    400.000      0.008     -2.898      0.530      0.147    158.346    -90.060   -108.565
    400.000      0.008      1.011      5.410     -0.923    324.849     79.059     69.919
    400.000      0.008      2.563      2.406     -1.338    -43.500    -78.799    206.719
    400.000      0.008      0.397     -0.212      0.358    -79.313    208.745     23.651
    400.000      0.008      0.811      0.973     -0.938    124.469     65.087   -212.102
    400.000      0.008     -4.026     -1.016     -2.143    -40.467     53.610     13.767
    400.000      0.008     -0.440     -2.439      1.821    -84.477    184.083      1.113
    400.000      0.008    -11.803     -8.690      2.275   -157.121     57.751    -63.994
    400.000      0.008     14.568     10.290      0.250    136.164   -134.193    117.386
    400.000      0.008     -6.584      0.174     -0.670     15.810    157.993    -85.678
    400.000      0.008     13.923      1.209      4.527     12.831   -155.160     82.404
    400.000      0.008      1.111    -13.984      8.925   -146.458      0.287      6.524
    400.000      0.008     -0.236      1.382     -1.399    148.024     98.978     81.473
    400.000      0.008     -3.976      0.903      0.789    -18.592    161.077    -61.031
    400.000      0.008     -3.122     -1.119      0.539   -115.712    111.498     12.603
    400.000      0.008      0.356      0.406     -0.013    102.252   -179.954   -100.566
    400.000      0.008    -21.863    -58.304    -27.192    183.891    -70.278    -11.800
    400.000      0.008     -1.134     -2.427      1.051   -104.743    176.171   -141.912
    400.000      0.008     11.276     -2.191      4.354    -28.739   -174.585     90.879
    400.000      0.008      3.521      4.690     -1.212    187.776   -156.765     82.617
    400.000      0.008      0.896      0.598      0.879    -96.078   -300.867     56.553
    400.000      0.008     -0.236     -2.390      2.688      3.716    -78.382    125.586
    400.000      0.008      5.809      1.028      0.669     30.840   -261.238     79.505
    400.000      0.008    -35.714    -24.426    -17.206     64.695     23.795    -80.399
    400.000      0.008     -1.151      0.181      0.492     50.100    210.769    -17.728
    400.000      0.008     -1.907     -1.716      0.297   -109.644    157.064   -189.264
    400.000      0.008      3.114     11.092     -2.140    225.706    -72.474    129.782
    400.000      0.008      7.936     -2.171      2.567   -120.252   -163.848     72.338
    400.000      0.008     -0.918      0.461      1.754   -282.752     13.032     36.466
    400.000      0.008      0.191      1.084      0.477    234.588     86.856   -123.495
    400.000      0.008     -3.266     -0.499      2.769     41.426     43.546    -21.291
    400.000      0.008      1.109      3.423     -1.610    294.432    102.076      7.055
    400.000      0.008    -16.564      4.844      3.255     57.544     49.029    -69.180
    400.000      0.008      1.563      0.044      0.253    -54.741   -201.517    -81.512
    400.000      0.008     -0.229      0.024     -0.321   -343.708     14.061      0.273
    400.000      0.008      1.401     -0.316      1.067    -55.443   -114.138   -136.087
    400.000      0.008     -1.459      7.787     -3.734    233.994   -129.594    215.755
    400.000      0.008     18.423      0.389      3.294     -6.713    -61.441    100.445
    400.000      0.008    -24.432    -15.362     -0.292     24.624    109.007    -66.853
    400.000      0.008      0.671      1.060      0.177    112.527    -93.208   -184.686
    400.000      0.008     -1.117     -0.780     -1.415     -9.702     65.675    -74.891
    400.000      0.008    -15.471    -12.676      0.236    -51.111    102.851    -71.181
    400.000      0.008     -0.263      0.813      0.097     51.663    236.723    186.335
    400.000      0.008     -2.664      3.181     -2.536    192.511     72.535     68.718
    400.000      0.008    -10.584     11.521     -7.988    109.432     58.261     18.660
    400.000      0.008     -0.809     -0.791      0.762   -191.401    -23.337   -193.600
    400.000      0.008      0.526      0.288      0.827   -175.402   -165.380   -332.559
    400.000      0.008      6.524      1.546     -1.923     67.974   -253.120     72.492
    400.000      0.008     -3.697     -0.717      0.386     92.443    130.282   -164.854
    400.000      0.008      3.108      1.794      1.986    150.073    -73.684    104.174
    400.000      0.008      4.975      2.588      0.128      7.726   -180.534     73.091
    400.000      0.008     -8.106    -13.132      2.788   -109.908    179.113    -86.146
    400.000      0.008     -1.473      1.980      1.150    -54.324     51.318     48.678
    400.000      0.008     -0.330     -0.144      1.015    -26.983    -53.068   -178.919
    400.000      0.008     -3.657     -1.132      0.880    -79.074    -16.843    -33.084
    400.000      0.008     -0.390      8.262     -2.825    115.901   -128.652     45.597
    400.000      0.008      3.037      1.693      0.217     84.408   -144.270      1.934
    400.000      0.008     -1.345     -2.187      0.781   -286.849    -19.304    152.543
    400.000      0.008      0.814      1.393     -0.297    305.905     -8.948    -52.844
    400.000      0.008     -0.208     -0.354      1.145   -176.203    -55.725    -97.411
    400.000      0.008      5.940     -1.227      0.705   -115.167   -254.622     46.330
    400.000      0.008     -2.637     -0.288     -0.504    -26.063    -49.157    -91.384
    400.000      0.008     -0.722      1.313     -1.052     96.233     67.863    133.891
    400.000      0.008     -9.327     -8.183      5.684   -113.722     33.088    -23.564
    400.000      0.008      0.309      5.270      0.661    130.399    -24.124    -20.448
    400.000      0.008      2.495      4.679     -1.154     90.018    -23.638      0.510
    400.000      0.008     -0.258      0.556      0.058   -177.751    106.856   -139.484
    400.000      0.008      1.043     -1.947      1.090   -168.541    -10.080     16.184
    400.000      0.008      1.288      1.497      0.532    -52.138   -146.478    113.858
    400.000      0.008     26.407     -0.610     21.261   -137.992    -54.495     11.934
    400.000      0.008     -2.512     -1.559     -0.179     32.141     94.122    -65.571
    400.000      0.008     -0.115      2.932      0.123    175.155    198.653    -39.038
    400.000      0.008      0.951      0.310      1.420   -174.071   -129.158    -76.976
    400.000      0.008      0.992      0.022      0.452   -132.301     -7.263   -136.262
    400.000      0.008      0.496      1.054     -0.044     18.125     52.205     18.314
    400.000      0.008      2.171      2.611     -2.433    115.888    -45.251     37.724
    400.000      0.008    -17.158    -27.908     -0.840   -149.142     -7.506    -92.655
    400.000      0.008     -2.249      3.467     -0.710     62.328     41.016    -83.959
    400.000      0.008      0.770      3.870      2.373    131.148    -49.172    -32.948
    400.000      0.008      0.170     -7.631      2.045   -240.866     20.424    -29.976
    400.000      0.008     -0.896     -0.419      0.242     51.765   -124.434   -109.019
    400.000      0.008    -19.238    -53.154     -9.923   -126.060     -4.133   -188.407
    400.000      0.008     -0.024      5.191     -1.936    283.554    123.066    -56.777
    400.000      0.008     15.611     -1.004      0.718   -127.272   -112.722     87.991
    400.000      0.008      3.778      2.653      0.477   -125.011    -31.825     63.870
    400.000      0.008      2.428      3.241     -1.459    282.221    -41.958     71.709
    400.000      0.008     -2.957      3.424     -2.200    217.846    310.565     28.879
    400.000      0.008      2.057      3.608      1.438     49.446    -89.261     27.846
    400.000      0.008      1.224      0.234      0.120     18.487    -49.869     70.915
    400.000      0.008      1.582     -5.506      2.654   -137.130    -64.411    133.755
    400.000      0.008      2.931      1.304     -0.172    157.994    -28.833     76.689
    400.000      0.008    -15.236      5.627     -9.099     44.167    146.447    -69.184
    400.000      0.008     -2.799     -5.688      1.094   -164.038    103.111    -93.400
    400.000      0.008      4.202     -7.572      2.449    -81.529    -32.712     19.779
    400.000      0.008     -9.772     -4.505      0.223     10.811    176.840    -76.879
    400.000      0.008      2.334      3.691     -1.119    135.225    146.346      5.126
    400.000      0.008      1.880      0.345      0.630     92.114     50.277     -2.819
    400.000      0.008      0.467      1.496     -2.412    -53.700     -6.719     91.151
    400.000      0.008      4.674      1.028     -0.812    180.064   -142.095     66.644
    400.000      0.008      5.005     -1.561      3.773    -21.612   -292.007     92.696
    400.000      0.008     -0.265     -0.446     -0.666     57.356    -13.477      5.732
    400.000      0.008     -0.478     -6.689     -2.081    -91.822     79.023    -88.778
    400.000      0.008     -0.753      3.858     -1.718    -43.950     46.545     41.792
    400.000      0.008      0.777      0.878     -0.006   -253.144    138.096     99.922
    400.000      0.008    -10.394     -2.413     -1.936     59.389    198.776    -53.220
    400.000      0.008     -3.793      2.865     -1.923    -82.040     56.244   -102.317
    400.000      0.008     -8.735     -2.441     -1.419   -154.318    229.957    -72.748
    400.000      0.008      6.080     -2.526      2.045   -137.910   -233.118     22.011
    400.000      0.008      2.754      2.277      0.571    236.631     81.438     53.215
    400.000      0.008    -11.654     -6.994      3.380   -124.742    140.683    -11.624
    400.000      0.008      1.415     -0.906      1.706   -140.767      7.389    -76.651
    400.000      0.008     -2.710     -0.617      0.166    108.077    287.114    -77.800
    400.000      0.008     -6.843     11.394     -4.194    158.560     85.322    -39.778
    400.000      0.008     -2.735      4.630    -10.069     93.134    -16.863    228.270
    400.000      0.008      1.410      1.230      0.370      8.307   -101.571   -158.854
    400.000      0.008      7.605     -1.450      5.716     17.886    -43.966     45.026
    400.000      0.008      0.080      0.283      0.467   -475.047   -227.484    -32.237
    400.000      0.008      2.583      6.163     -2.626    179.476     17.657     57.293
    400.000      0.008      1.282      1.123      0.468    107.572    113.906    237.453
    400.000      0.008     12.025      1.989      3.353    -69.892   -157.124     79.533
    400.000      0.008     -2.042     -2.766      0.578    -34.780    -49.759    -72.420
    400.000      0.008     -0.490      1.461     -1.176    267.996    -74.874    153.455
    400.000      0.008      4.790      8.337     -5.917    228.206    -22.650     15.277
    400.000      0.008     13.270     11.750     11.834      4.130   -219.395     90.589
    400.000      0.008      3.859      3.400      1.650    -12.214   -246.734     62.770
    400.000      0.008      0.918     -0.358      0.318   -205.265   -255.317    -83.133
    400.000      0.008     -4.034      1.200      0.873    -36.533     23.004    -19.712
    400.000      0.008     -0.347     -1.141      0.268   -110.284   -327.307     -5.336
    400.000      0.008     -0.801     -2.709      1.137   -184.772   -187.239    -69.015
    400.000      0.008      0.558      3.965      1.547    -23.512    -61.081    -78.379
    400.000      0.008      0.962      0.809     -0.149     69.757    -97.615    160.495
    400.000      0.008     -1.866      0.077      0.626     -0.208     63.527    -24.045
    400.000      0.008      0.294      0.202      0.115    129.029   -195.218    356.812
    400.000      0.008      4.350      2.975     -0.933     30.816   -135.198    147.133
    400.000      0.008     -3.941     -2.619      1.144   -111.421    162.876    -21.843
    400.000      0.008      0.889     -1.568      0.697     -8.247    -24.431   -112.130
    400.000      0.008      6.716     13.470     -4.095    125.251   -108.351     68.136
    400.000      0.008    -26.917    -15.478    -13.312     -5.215     76.202    -55.787
    400.000      0.008     -8.784     -1.853     -0.082     45.177    204.858   -111.194
    400.000      0.008      6.698     10.893     -5.105    147.642    -58.676     63.744
    400.000      0.008     -1.790      0.814      1.121    116.666    227.254    -47.253
    400.000      0.008     -6.135     -6.197      1.710   -200.424    147.831    -21.494
    400.000      0.008      3.247     14.839     -5.056    153.654    -88.260     71.704
    400.000      0.008      5.254     -7.596      3.011   -100.636    -56.647     45.629
    400.000      0.008      0.567      0.644     -1.350    178.364     91.290    223.838
    400.000      0.008      0.567      0.352     -0.723     87.854     33.142    -45.805
    400.000      0.008     -9.582    -50.875      3.094   -149.092    -42.939    -98.545
    400.000      0.008     -1.158     -0.957     -0.819     84.834     26.086     58.211
    400.000      0.008      1.031     -0.040      0.211   -206.452    162.137     74.958
    400.000      0.008     -0.942      1.746     -0.577    340.306      9.325    -76.517
    400.000      0.008      4.559      5.629     -1.076    112.783     -5.751     57.146
    400.000      0.008     -1.155     -1.598      0.883    -73.903   -126.436     -0.880
    400.000      0.008     -1.911      1.249     -0.189    198.426     65.765    -45.880
    400.000      0.008      1.860      1.308     -0.058    173.367    162.223    160.119
    400.000      0.008     -7.290     -7.099     -0.285   -157.991    180.503     42.231
    400.000      0.008    -11.983    -18.998      0.145   -197.453      1.845    -70.308
    400.000      0.008      7.038    -19.487      3.767   -129.637    -74.279     -7.126
    400.000      0.008      2.876      2.160      1.583     61.194    -41.720    -52.899
    400.000      0.008     -5.287     -5.651      1.859   -141.816     -3.742     14.621
    400.000      0.008      1.381     16.935     -5.760    260.866    -21.607     66.655
    400.000      0.008     -2.367     -9.618      3.246   -213.987    -31.000    -22.609
    400.000      0.008      0.856     -6.817      5.271   -199.273     13.808    -50.638
    400.000      0.008      6.019     10.609     -4.117    102.875    -85.628    109.363
    400.000      0.008      4.575      0.969      1.910   -254.619   -193.255    -63.555
    400.000      0.008     -9.561    -20.156      1.934   -121.612     69.594    -13.632
    400.000      0.008      3.609     -4.688      1.413   -206.865   -139.137    105.075
    400.000      0.008      1.166      0.798      0.423   -173.054     30.234    108.573
    400.000      0.008     -0.673      5.932     -2.365    292.462     98.666     45.381
    400.000      0.008     -0.094     -0.350      1.101    -85.547    -65.624    -50.059
    400.000      0.008     15.916      2.782      0.201    165.849   -171.599     36.542
    400.000      0.008      0.072      1.710     -0.310    -16.628     23.161     78.879
    400.000      0.008      0.468      0.792      0.118     49.173   -138.309    283.500
    400.000      0.008      0.093      0.667     -0.110     66.176    177.165     88.677
    400.000      0.008     -2.939     -0.804     -1.696   -102.310     67.655   -109.519
    400.000      0.008      0.239      0.622      0.081    145.318    288.662      3.624
    400.000      0.008    -13.481     -1.914     -2.076    -29.635    115.038    -62.781
    400.000      0.008      5.255    -10.395      0.812   -233.214    -26.360     43.154
    400.000      0.008      4.664      3.084     -0.474    205.188   -158.259     72.330
    400.000      0.008      3.838      1.115      0.641     34.908     64.770    -86.327
    400.000      0.008      3.936      1.529     -2.089    133.479    -66.869      6.816
    400.000      0.008     -5.072      9.743     -5.761    204.850     74.639    -17.341
    400.000      0.008     -4.251     -2.117     -0.173    122.899     43.497    -97.783
    400.000      0.008     27.277     -8.062     10.628     74.998    -88.206     61.928
    400.000      0.008      9.250      5.793      1.527    107.567   -189.509     53.995
    400.000      0.008      1.616      0.692      0.558    164.296    143.820      6.551
    400.000      0.008     15.723    -15.446      5.622    -84.950    -90.856     58.001
    400.000      0.008      5.902    -16.929      5.481   -137.918    -13.573      0.003
    400.000      0.008     -1.356      1.844     -0.406     38.629     92.590     -3.536
    400.000      0.008     -3.808      6.562     -2.129    160.870    188.819    -44.366
    400.000      0.008     -0.561      0.120      0.216    -45.656   -151.632    -68.188
    400.000      0.008     -2.414      1.277      0.115    205.792    153.467     13.218
    400.000      0.008     -1.253     -1.911      1.263     57.438    111.056     55.269
    400.000      0.008      0.730      1.709     -1.550    -66.354    -11.780    193.356
    400.000      0.008      3.596     13.666     -2.138    239.156    -83.918    122.072
    400.000      0.008     -5.453     10.796     -3.451    189.053     74.516     14.633
    400.000      0.008    -11.601     -7.736     26.132     21.472     18.542   -198.476
    400.000      0.008      9.333      9.216     -2.278     65.221   -144.293     73.843
    400.000      0.008     -9.330     -7.652      0.609    -76.996    224.865    -48.271
    400.000      0.008     14.390     -1.207      5.231     17.839   -206.897    105.947
    400.000      0.008     -0.180     -0.083      0.325    -90.466   -223.859    177.686
    400.000      0.008      1.238     -0.437      0.610   -233.065     96.387    -34.661
    400.000      0.008     11.235      5.909      2.164     38.535   -120.220    103.943
    400.000      0.008      0.434      0.411      0.610   -260.920     47.362    -44.676
    400.000      0.008      4.043      2.989     -0.471    239.055    -35.805     16.020
    400.000      0.008      1.219      0.650      0.109      0.495    101.946    136.474
    400.000      0.008      0.649      0.737     -0.140   -150.816   -357.782   -168.066
    400.000      0.008      2.343     -0.120      0.153    -47.705   -176.059     90.037
    400.000      0.008      4.864      2.337     -1.576    179.457   -110.823    258.213
    400.000      0.008     15.757     -3.529      3.384    -40.823   -198.736     49.418
    400.000      0.008      0.908      0.929      0.760   -115.418   -181.891    190.593
    400.000      0.008      2.488      0.216      1.379    104.433    -77.007     90.505
    400.000      0.008      2.541    -39.817     -4.298   -117.223   -137.528    -64.839
    400.000      0.008     -2.750      0.282     -0.929    -41.131    263.306   -194.856
    400.000      0.008      0.137      2.874     -0.248    144.111    278.054     38.584
    400.000      0.008      1.866      2.867      0.654   -212.315    -28.454    152.238
    400.000      0.008     -0.279      9.879     -4.884    100.094     17.101     35.143
    400.000      0.008      4.027    -15.750      4.747   -183.127     66.568    -10.792
    400.000      0.008      7.775    -10.653      3.841   -169.166    -29.552      4.333
    400.000      0.008      1.301      1.302     -0.017     13.194     59.351    131.137
    400.000      0.008      1.026      0.831      0.468      0.819     21.556    182.461
    400.000      0.008     -0.523     -0.372      0.441   -317.042     16.865    189.039
    400.000      0.008      3.254      0.047     -0.242   -107.505   -249.893     17.497
    400.000      0.008      0.336      1.400      0.204   -163.872   -110.928    -12.528
    400.000      0.008      0.913      3.672     -1.662    142.223   -121.957     38.796
    400.000      0.008      1.632     -0.867      0.186   -194.672     92.323   -166.343
    400.000      0.008      2.282      0.917      1.192    -40.269   -132.673      4.554
    400.000      0.008    -14.086      5.468     -2.606    230.112     60.199     -6.217
    400.000      0.008     -6.910     -2.351     -0.558    -64.853     95.410   -144.759
    400.000      0.008     -5.199     -5.291      0.586    -51.894    172.920   -134.756
    400.000      0.008     -1.943     -1.223      0.758   -148.995    142.553    -43.165
    400.000      0.008     -1.023     -1.856      1.263    -63.781    -29.343    -14.211
    400.000      0.008     12.846     24.599     -1.576    127.129    -41.610    110.997
    400.000      0.008     -6.331     16.285     -7.198    113.430    -12.168      2.087
    400.000      0.008     -2.976     -4.573      3.186      1.176    163.751    -29.871
    400.000      0.008     -5.464    -48.953      7.389   -140.842    -31.695    -68.096
    400.000      0.008     -1.432     -1.861      0.540   -225.206      5.119    185.552
    400.000      0.008      3.996      0.042      1.901    -11.069    -47.137    -10.107
    400.000      0.008      1.074      2.385      0.137    192.675    267.763    -70.491
    400.000      0.008     -6.230     -1.805     -0.732     -9.291     74.318    -73.302
    400.000      0.008      1.008      1.153     -0.290     86.956   -228.415    218.428
    400.000      0.008     10.468     -9.980      9.745   -196.757    -27.712    -26.879
    400.000      0.008      9.522      0.704      3.934      1.949    -58.510     41.829
    400.000      0.008      2.514     -1.729      0.275   -212.987   -153.953     67.756
    400.000      0.008     15.447     -0.384      2.278    -37.532   -119.745    103.069
    400.000      0.008      3.662      2.366     -1.247    121.200   -114.678    -25.919
    400.000      0.008     -4.012      0.296     -0.609    103.457    132.736   -140.588
    400.000      0.008     -1.002      9.879     -5.706     41.587     59.919     -9.413
    400.000      0.008     -7.020      4.957     -3.255    158.225    212.675    -59.404
    400.000      0.008     17.565    -14.627      8.174      4.790   -143.500     59.789
    400.000      0.008     -4.474     -2.362      1.024     -7.959     76.301    -29.438
    400.000      0.008     -0.035     -0.296      0.282    -75.753   -197.113    -73.988
    400.000      0.008      4.305      1.227     -0.405    103.901    -43.216    -16.518
    400.000      0.008      1.233      0.376     -0.779    -87.847   -175.971    143.787
    400.000      0.008      2.818      7.345     -1.669    251.643     53.134     34.669
    400.000      0.008      6.379     -6.542      4.107    -67.841    -81.162     25.509
    400.000      0.008     -7.990     -8.515     -0.514    -44.282    148.457    -88.828
    400.000      0.008     -3.123      0.811     -0.001     -3.907     60.263     -7.622
    400.000      0.008      4.504      1.850      2.880    203.930   -309.490    171.422
    400.000      0.008      0.033      0.845      0.541     36.593   -315.797     25.879
    400.000      0.008     -0.388     -0.369     -0.134    169.469    117.084    112.395
    400.000      0.008      1.438      0.771     -0.036   -215.744   -124.582   -183.700
    400.000      0.008      0.347      0.476      0.304    -73.844   -196.908   -145.746
    400.000      0.008      0.568      0.564      0.441   -243.296    101.540    -66.363
    400.000      0.008     -4.559     -3.344      1.104    -31.202    127.023    -93.835
    400.000      0.008      1.433      1.308     -0.777    150.991    -83.697    191.847
    400.000      0.008     -0.540      8.935     -3.945    127.585     19.588     35.692
    400.000      0.008     -0.503      0.282     -0.515    314.105    109.905    123.340
    400.000      0.008      1.564     -1.671      0.322   -189.899   -146.106    -47.676
    400.000      0.008     -5.445     -3.113      0.352   -183.046     89.590   -164.510
    400.000      0.008      2.956      4.629     -0.741      8.571   -232.683    176.501
    400.000      0.008      0.729     -7.533      2.533   -212.499    -76.048     27.102
    400.000      0.008      0.628      0.429      0.279   -268.610   -144.103     92.254
    400.000      0.008      1.348      1.586      0.982    106.732   -221.864     35.094
    400.000      0.008     10.082     -0.749      1.832     96.939    -95.621    -22.448
    400.000      0.008     -0.626      0.060     -0.380    148.150    388.628     16.883
    400.000      0.008     -8.962      6.435      0.650    160.676    193.084    -24.281
    400.000      0.008      2.696      2.928     -1.013    233.472    -11.684    -16.782
    400.000      0.008     -1.424     -0.254      1.132    108.310    175.477   -334.266
    400.000      0.008      0.656      1.607      0.288     75.803     36.022     55.755
    400.000      0.008     -0.585      8.951     -7.231    179.475     93.492    234.553
    400.000      0.008     -6.599     -6.446      9.201     64.059     28.955   -346.853
    400.000      0.008     -9.127      0.187     -0.984    121.424    174.130    -49.468
    400.000      0.008     -0.687     -0.364      0.279      3.538    261.687    119.053
    400.000      0.008      0.532      0.779     -0.548    128.602    158.154     73.318
    400.000      0.008     -0.866      0.297      0.863    -43.238    194.375    -13.724
    400.000      0.008      0.817      0.433      0.530   -466.683   -149.688    -76.985
    400.000      0.008     15.916     -1.201     -0.777    -58.279   -129.167     72.165
    400.000      0.008      1.970     -1.934      1.683   -299.379    -33.537   -132.958
    400.000      0.008      1.177      4.305     -0.659    243.567    -77.850     33.202
    400.000      0.008     -0.145      1.022      0.547    110.179    185.202   -117.315
    400.000      0.008      2.209      0.534      0.559   -150.758     87.812     33.099
    400.000      0.008     -4.594      7.959     -4.334    277.717     -5.559    102.950
    400.000      0.008     16.273    -34.791     13.826   -126.067    -95.499    -23.571
    400.000      0.008     -4.937     17.525     -5.503    160.589     27.037     94.188
    400.000      0.008     -0.403      0.717      0.442    181.470     91.089    -31.628
    400.000      0.008     -1.296      0.677      0.867    173.804     46.509   -107.552
    400.000      0.008      0.860      0.478      1.547   -127.745   -185.776     88.764
    400.000      0.008     -1.177      0.420      0.736    -94.689     41.027   -226.688
    400.000      0.008      1.693     -2.311     -2.517   -163.682    -37.356    -13.226
    400.000      0.008      6.157      2.074      0.707    -34.409   -149.020     44.348
    400.000      0.008      0.536      1.222      0.204   -254.558   -274.570    192.647
    400.000      0.008     -1.754      1.050     -0.630     -1.043    -25.644     -2.112
