#         t          m          x          y          z         vx         vy         vz
    425.000      0.008    -20.436    -38.668      0.128   -235.867    -60.884   -111.986
    425.000      0.008     40.454     26.975     17.222   -255.351    210.668    156.849
    425.000      0.008     33.061     25.626     13.243    137.875   -200.230   -142.583
    425.000      0.008     37.375     29.976     16.606     67.613    -55.833     17.866
    425.000      0.008    -32.252    -20.878    -10.108   -217.250     -0.790    -97.364
    425.000      0.008    -35.601     -3.991    -22.572   -232.133     86.801   -144.498
    425.000      0.008     29.831     34.899     21.136     49.701    189.417    -71.404
    425.000      0.008     36.911     30.029     21.196     76.221     84.404    -99.367
    425.000      0.008     28.322     31.059     20.431     53.512    292.237    -87.868
    425.000      0.008    -18.672     -5.670    -42.631     -8.867    109.027    -41.031
    425.000      0.008    -36.834    -16.826    -15.509   -290.159      4.272   -145.279
    425.000      0.008     28.556    -40.939     18.907    -53.643   -152.704      9.449
    425.000      0.008     -9.830    -34.957    -16.822   -254.999   -217.547   -176.020
    425.000      0.008     30.531     24.001      5.136   -205.353    -32.275     -7.026
    425.000      0.008    -16.562    -37.285      0.890   -269.481    -79.565   -112.708
    425.000      0.008     32.420     27.191      3.309     -6.459   -108.338   -141.911
    425.000      0.008     29.232     25.339      7.252     -5.336    103.912    232.096
    425.000      0.008     33.276     34.863     15.381     42.121     11.938   -170.670
    425.000      0.008     32.459     25.181     23.325   -186.909    281.110     45.587
    425.000      0.008     38.317     33.737     17.578     63.891    -32.202    -94.040
    425.000      0.008     28.725     24.555     21.313   -185.582    351.227      6.065
    425.000      0.008     14.249    -10.959     40.490   -111.932   -186.799    220.382
    425.000      0.008     16.820     31.782     20.581   -273.406     47.325    -49.674
    425.000      0.008    -35.960     -6.809    -20.349   -210.438     61.026   -144.482
    425.000      0.008     27.333     31.487     17.015    -46.931    324.479   -173.932
    425.000      0.008     29.484     25.894     21.300   -212.553    357.310     52.194
    425.000      0.008     24.659     38.506     14.267    -81.047    131.724   -214.475
    425.000      0.008     27.219     22.292     16.542    140.136    357.150    300.989
    425.000      0.008     28.499     30.261     23.385   -138.483    319.297    -40.864
    425.000      0.008     35.613     40.642     22.378     -5.629     42.763    -21.107
    425.000      0.008    -29.131    -31.770    -11.027   -303.382    -30.377   -119.853
    425.000      0.008     42.216     24.914     28.723     95.217    -39.229     63.848
    425.000      0.008     28.897     26.077     23.051   -131.417    361.450      0.289
    425.000      0.008     30.099     26.852      7.105    -98.923   -166.929   -299.014
    425.000      0.008     24.456     33.007     20.770   -197.820    266.622    -95.291
    425.000      0.008     21.175    -31.052     22.271    -88.760    -72.797      0.594
    425.000      0.008     31.818     29.699     16.976    121.131    -22.940   -179.791
    425.000      0.008     29.851     27.677      6.773    -11.212    -72.739   -255.776
    425.000      0.008     32.680     30.901     23.296    132.068    102.931     22.715
    425.000      0.008    -37.154     -8.643    -45.209    -69.895     76.668    -53.785
    425.000      0.008    -27.950     10.880    -31.502    -16.390    131.775    -10.584
    425.000      0.008     36.472     36.356     14.273     18.271    -38.667   -110.846
    425.000      0.008     31.339     28.437     18.079   -129.999    220.490    -93.551
    425.000      0.008     29.986     31.876     20.144     31.559    197.960    -21.852
    425.000      0.008    -20.297     -3.182    -46.807    -11.536    105.969    -39.005
    425.000      0.008     24.435     34.290     13.318   -122.738    195.204   -233.203
    425.000      0.008     28.347     26.448     20.332   -339.445    271.293     95.303
    425.000      0.008     35.182     22.638      7.266     22.521   -176.981    -99.044
    425.000      0.008     35.581     26.308      9.511     38.254   -105.965   -162.390
    425.000      0.008     32.678     27.545     16.210      2.820    156.327   -196.001
    425.000      0.008     34.524     33.873     16.702     76.944    -46.969   -123.785
    425.000      0.008    -29.891    -21.757    -13.070   -265.131     30.268   -177.275
    425.000      0.008     28.098     21.911     23.736    184.686    118.341     85.578
    425.000      0.008     36.463     35.801     15.168     95.860    -57.350    -56.889
    425.000      0.008     22.212     -5.291     34.043    -72.185     61.766    -19.822
    425.000      0.008     14.085    -29.027     22.584   -100.369    -86.414     26.465
    425.000      0.008     32.333     23.122     34.512    -60.230    181.364    -60.490
    425.000      0.008     40.363     32.145     14.994     64.956    -93.756    -23.225
    425.000      0.008    -17.226    -31.685    -35.235   -209.023    -91.359   -278.270
    425.000      0.008     30.649     25.244     11.731    251.742    -86.079   -184.918
    425.000      0.008     27.803     22.963     17.071    122.426    291.633   -246.422
    425.000      0.008     38.046     30.029     18.438     66.533    127.097    -10.507
    425.000      0.008     35.280     33.504     14.227     55.055     23.115   -175.641
    425.000      0.008     33.364     31.417     20.075    108.739     55.511    -90.476
    425.000      0.008    -25.566    -34.726    -10.528   -288.239    -35.634   -130.643
    425.000      0.008     31.609     30.870     20.723    101.784    183.012      3.798
    425.000      0.008    -19.743    -41.008    -16.299   -282.813    -74.100   -235.177
    425.000      0.008     20.058    -16.326     44.733    -84.171    -42.586    101.578
    425.000      0.008     28.586     28.732     17.573    175.122     20.029   -154.663
    425.000      0.008     80.185      8.024    102.379     -8.534   -131.009     -9.795
    425.000      0.008     31.363     28.776     19.847   -112.831   -107.409    -96.708
    425.000      0.008     29.383     22.646     20.515     77.290    263.944    -13.456
    425.000      0.008    -16.658    -29.445    -23.286   -150.834     76.522   -225.760
    425.000      0.008     30.789     20.154     20.582     41.328    249.464     11.057
    425.000      0.008     31.701    -26.450     36.570    -26.552   -147.060    117.084
    425.000      0.008    -22.302    -34.477    -11.288   -283.097    -24.463   -129.818
    425.000      0.008     25.844     10.280     30.234    -30.781    171.248     10.946
    425.000      0.008    -21.732    -31.478    -10.014   -182.003     28.038    -85.152
    425.000      0.008     27.151    -11.806     43.645    -10.864     -4.926     74.094
    425.000      0.008     33.522     28.681     10.214     76.656    -96.517   -163.171
    425.000      0.008    -36.265    -11.336    -22.033   -241.603     41.048   -162.274
    425.000      0.008     36.066     23.393     20.941    218.996     28.323     50.996
    425.000      0.008    -26.112      3.552    -29.369   -135.374     96.325   -117.782
    425.000      0.008     29.155     28.897     20.385     95.063    205.714   -128.870
    425.000      0.008    -36.720    -18.104     -8.301   -244.499    -19.860   -146.653
    425.000      0.008     36.139     30.578     22.126    108.959     75.717      8.853
    425.000      0.008    -22.058    -17.723    -41.045   -184.132     18.833   -209.988
    425.000      0.008     41.417     32.617     13.185      6.526    -51.160    -72.652
    425.000      0.008    -38.337      4.025    -23.135   -193.542     57.534   -158.349
    425.000      0.008     -9.467    -42.227    -16.295   -261.787    -78.491   -131.998
    425.000      0.008     37.453     31.646     13.285     55.140    -39.002   -124.273
    425.000      0.008    -41.870    -21.842     -5.544   -268.759    -40.782    -87.133
    425.000      0.008     27.678     14.338     29.663    -60.031    192.875    -41.535
    425.000      0.008     -0.491    -53.474     -0.725   -275.794   -168.940   -168.562
    425.000      0.008     26.804     39.392     21.267     97.817     35.493     -5.293
    425.000      0.008     35.307     21.918      7.904   -136.921   -172.328     66.658
    425.000      0.008      3.628    -34.964     31.783   -144.896   -146.928     52.252
    425.000      0.008     27.332     29.583     24.671     72.782    257.145    -68.460
    425.000      0.008    -32.729    -30.541    -16.555   -290.043    -44.634   -125.749
    425.000      0.008     34.939     32.005     21.311     89.431     80.092    -19.557
    425.000      0.008     28.785     35.253     22.418    -99.639    255.501   -101.562
    425.000      0.008     35.328     33.995      9.340     -7.272    -38.398   -124.955
    425.000      0.008     12.953    -43.217     24.622   -113.817   -195.857     22.655
    425.000      0.008    -29.754    -31.869    -10.158   -305.392    -53.219   -120.349
    425.000      0.008     24.638     37.958     15.030   -161.347    213.170   -169.877
    425.000      0.008     28.589     29.193     21.036      7.568    246.139   -128.016
    425.000      0.008     26.178     29.947     13.214    188.106     20.841   -140.570
    425.000      0.008     30.804     29.129      9.623     32.976    -75.410   -239.203
    425.000      0.008     31.849     12.827     28.503     -9.606   -178.234     99.305
    425.000      0.008     27.061     22.051     20.422    262.207    108.927    194.100
    425.000      0.008    -27.554     17.096    -23.324    -91.622     70.037    -88.626
    425.000      0.008     38.064     26.471      8.362    -62.572     16.963   -145.576
    425.000      0.008     37.319     19.773     16.113    -60.600   -192.516    -19.382
    425.000      0.008     36.251     31.321     13.592     53.787     14.207   -138.154
    425.000      0.008     35.653     21.888      5.303    -78.417   -111.782     17.044
    425.000      0.008     18.368    -29.765     22.857    -63.964   -102.440     44.777
    425.000      0.008     31.326     27.967     36.047    -52.731    191.928    -48.903
    425.000      0.008     25.305     10.162     27.348    -68.499   -111.378    -13.983
    425.000      0.008     17.081     36.052     10.009   -159.676    -28.083   -138.712
    425.000      0.008    -14.943    -30.373     21.746   -187.146   -146.819    -44.922
    425.000      0.008     34.161     20.895     11.258     89.188   -244.122   -112.087
    425.000      0.008    -21.897    -29.410    -24.371   -265.107     -3.101   -196.894
    425.000      0.008    -14.912    -42.094     -5.359   -254.068    -71.027   -109.593
    425.000      0.008     23.472     38.401      7.222    -91.355     69.989   -224.531
    425.000      0.008     30.886     23.858     22.981     66.196     17.842    275.291
    425.000      0.008     37.532     29.572      9.427    -11.708   -162.246   -103.521
    425.000      0.008     33.671     31.450     16.307    148.464    -95.005    -40.852
    425.000      0.008     33.181    -33.323     40.997      7.105   -115.896     82.916
    425.000      0.008     35.419     28.304     11.312     41.089   -124.009   -167.789
    425.000      0.008    -35.285     -9.519    -16.549   -219.673     61.607   -106.942
    425.000      0.008     37.242     28.287     10.588     43.675   -172.608    -55.696
    425.000      0.008     29.438     23.816     16.727     65.545    275.438   -227.911
    425.000      0.008     28.848     29.619     19.682    133.304    175.292    -93.274
    425.000      0.008     35.437     30.572     18.177     99.605     36.688   -106.631
    425.000      0.008     40.241     31.285     13.577     38.640   -124.281    -73.319
    425.000      0.008     31.109     33.475     16.282     66.693    126.288   -149.086
    425.000      0.008      7.951    -36.862     34.099   -112.969   -154.428     59.244
    425.000      0.008     19.431    -30.768     38.891    -67.633    -92.000     65.654
    425.000      0.008     33.289     19.775     13.863   -303.948    -81.641     -0.324
    425.000      0.008     34.266     34.198     17.765    152.365     75.005    -53.944
    425.000      0.008     -7.970    -38.453     -9.288   -292.602    -90.248   -132.386
    425.000      0.008    -40.445    -15.894     -8.846   -237.453      7.880   -108.118
    425.000      0.008     33.361     26.570     13.526    -20.408     88.533   -254.458
    425.000      0.008    -27.820    -29.020    -19.027   -217.181     57.054   -127.316
    425.000      0.008    -35.679    -18.522    -14.520   -302.981     18.444   -174.330
    425.000      0.008     32.614     20.592     14.626   -300.422   -163.535   -111.304
    425.000      0.008     24.837     33.488     14.985   -134.470     96.376   -231.338
    425.000      0.008     29.584     27.890     13.443    147.407     -5.160   -260.578
    425.000      0.008     34.020     14.969     15.219    -91.981   -188.789     13.883
    425.000      0.008     31.991     32.337     17.656    147.869     22.944    -89.610
    425.000      0.008     25.364     21.627     29.077    -44.054    209.579    -88.117
    425.000      0.008     41.014     28.147     16.301     52.196     57.524    -53.888
    425.000      0.008    -13.811    -46.344    -12.399   -276.867    -93.204   -120.318
    425.000      0.008    -29.890    -24.722      0.056   -297.641    -50.337   -106.379
    425.000      0.008    -14.472    -39.177      1.675   -119.515    -79.751    -77.691
    425.000      0.008     35.126     21.379      4.717    -58.961   -135.456    -16.527
    425.000      0.008     36.029     36.671     15.154    122.310     52.482    -69.461
    425.000      0.008     38.055     22.481     14.641    -64.267   -208.915    -30.603
    425.000      0.008      6.713    -35.630     22.118   -132.382   -161.783     25.628
    425.000      0.008    -29.695      2.727    -46.470    -29.609    101.378    -27.205
    425.000      0.008     33.398     32.144     14.168     23.849     60.726   -249.535
    425.000      0.008     -9.688    -40.800    -28.972   -170.161   -103.364   -228.724
    425.000      0.008      4.760    -36.966     22.150   -142.277   -161.059     28.793
    425.000      0.008     34.314     20.776      5.765    -15.051   -150.934   -130.301
    425.000      0.008    -36.110    -11.149    -18.498   -184.281     23.601   -125.827
    425.000      0.008     39.768     22.110     14.457     -5.968   -174.802    -32.080
    425.000      0.008     28.521     19.381     17.829     31.744    321.114     20.200
    425.000      0.008     33.410     22.347      3.923    -60.417   -134.385    -54.006
    425.000      0.008    -24.294    -13.547    -33.237   -217.866     46.097   -219.033
    425.000      0.008     11.106    -23.147     29.321    -54.191    -72.588     54.240
    425.000      0.008    -18.123    -36.377     -4.529   -229.327    -16.234   -130.509
    425.000      0.008     27.908     23.103     16.081    124.158   -255.940    415.210
    425.000      0.008     27.039     26.819     24.138    130.225    136.806     -4.626
    425.000      0.008    -31.603    -15.553    -16.376   -227.799     65.911   -158.513
    425.000      0.008    -31.444    -21.833    -11.631   -265.967     55.592    -87.684
    425.000      0.008     30.303     36.492     12.482    -43.732    151.770   -155.467
    425.000      0.008     26.760     29.368     16.970    -27.423      6.533    -47.659
    425.000      0.008     32.013     17.289     18.902     12.679    228.093     59.627
    425.000      0.008     24.138     26.838     18.624    182.310    129.136   -133.616
    425.000      0.008     -5.589     39.067    -43.104     21.927    115.467      1.188
    425.000      0.008     34.235     28.139      6.668     50.416   -169.814   -112.941
    425.000      0.008    -29.273    -24.653     -5.362   -262.375      0.738    -96.222
    425.000      0.008     25.182     24.795     18.240    -34.149   -144.944    459.703
    425.000      0.008     38.808     25.358      7.810    -56.763   -149.346    -59.100
    425.000      0.008     24.268    -14.688     46.366    -18.996    -25.460     87.601
    425.000      0.008     34.615     22.112     16.505     66.504   -213.657    -50.127
    425.000      0.008     30.614     24.255     11.775    244.652   -167.664   -198.580
    425.000      0.008    -29.157     17.671    -25.544   -114.665     73.252    -99.714
    425.000      0.008    -40.011     -9.655    -18.274   -193.000     29.532    -70.949
    425.000      0.008     30.537     25.029      4.301    -81.344   -186.682    -24.773
    425.000      0.008    -17.125    -21.842    -33.205    -82.356    105.069   -100.753
    425.000      0.008     30.227     22.649     16.508   -346.638    376.936    143.718
    425.000      0.008     32.989     40.968      9.313    -12.178     57.224   -113.572
    425.000      0.008     28.580     30.369     13.534   -152.128    113.290   -200.414
    425.000      0.008     22.025     21.698     24.029    103.357    153.358     35.365
    425.000      0.008     28.624     30.248     24.576    127.868    110.196     55.231
    425.000      0.008    -29.201    -19.983    -17.497   -225.881     68.390   -111.204
    425.000      0.008    -23.996    -30.606     -7.627   -113.559    -49.109    -74.888
    425.000      0.008    -34.239    -16.951    -15.164   -277.635     10.024   -133.483
    425.000      0.008    -25.363    -35.229     -2.638   -312.240    -60.681   -108.053
    425.000      0.008    -23.766    -27.959    -13.387   -237.598     41.951   -124.130
    425.000      0.008     25.737     28.941     17.537   -227.076    363.445    -80.486
    425.000      0.008    -33.312    -31.084     -9.343   -295.727    -40.111   -128.464
    425.000      0.008     36.771     34.142     15.738     96.363     76.496   -100.788
    425.000      0.008     33.208     26.594      5.185      9.832   -154.810   -129.803
    425.000      0.008     12.515    -32.105     32.467   -106.916   -116.094     33.224
    425.000      0.008     26.380     34.286     15.205    -68.503    328.592   -116.476
    425.000      0.008     27.834     31.584     24.518   -197.443    264.533    -17.075
    425.000      0.008     33.703     26.494      7.396     55.385   -180.062   -140.868
    425.000      0.008     30.402     30.920     25.592    124.880     66.445     16.658
    425.000      0.008     27.056     40.343     14.090     45.835     61.351   -166.930
    425.000      0.008     15.344    -22.791     35.627   -138.321   -290.366    145.280
    425.000      0.008    -27.387     -6.861    -41.464    -70.126     81.322    -56.221
    425.000      0.008    -14.358    -50.396     -9.567   -229.813    -93.172   -219.563
    425.000      0.008     27.317     38.798      1.297    -63.403     56.590   -181.436
    425.000      0.008    -28.931    -23.219    -14.503   -279.711     24.934   -166.859
    425.000      0.008    -35.284    -21.220    -15.972   -288.671    -20.898   -143.492
    425.000      0.008     34.541     14.199     14.270   -163.573   -132.098    -52.597
    425.000      0.008    -21.932    -10.775    -36.005   -201.445     64.727   -279.045
    425.000      0.008     26.072     15.389     23.976     91.729    141.086     32.315
    425.000      0.008    -16.755    -43.712    -33.783   -189.062    -88.235   -214.015
    425.000      0.008    -34.906    -14.965    -11.328   -206.230     18.132   -109.221
    425.000      0.008    -17.856    -34.915     -0.614   -319.902    -99.096   -115.373
    425.000      0.008     36.121     30.820     18.473     78.337     23.926   -129.670
    425.000      0.008    -31.549    -24.929    -23.470   -271.151     -9.452   -139.994
    425.000      0.008     21.282    -37.202     20.489    -93.665   -131.556      5.133
    425.000      0.008     37.098     11.088     13.633    -95.255     -9.772    -20.377
    425.000      0.008     27.984     25.354     35.514    -45.257    191.192    -53.865
    425.000      0.008    -14.869    -39.052     -7.076   -254.444    -67.250   -121.394
    425.000      0.008     35.147     18.300     10.339   -144.918   -162.381     50.281
    425.000      0.008     35.344     18.516      7.819   -148.177   -132.810     24.580
    425.000      0.008     34.248     19.603     14.335    -87.639   -301.811     -6.291
    425.000      0.008     34.594     24.828      8.330     24.598   -181.314   -159.220
    425.000      0.008    -18.979     21.079    -29.247    -66.556     63.952   -106.321
    425.000      0.008    -18.583    -38.816     -4.002   -338.969   -100.334   -129.245
    425.000      0.008    -10.228    -34.927    -14.810   -200.386    -27.423   -171.659
    425.000      0.008     34.029     22.270      9.501    -68.690    -67.524   -233.152
    425.000      0.008     15.825     38.210     12.412   -241.711    120.881   -128.433
    425.000      0.008    -30.471    -20.221    -15.005   -241.491     62.462   -117.559
    425.000      0.008    -27.554     17.096    -23.324    -91.622     70.037    -88.626
    425.000      0.008     33.618      1.044     43.521    -43.461     71.480     54.936
    425.000      0.008     -6.810     25.841    -35.361    -34.693    132.407   -135.575
    425.000      0.008     31.274     21.366     30.117    -82.281    217.358    -48.685
    425.000      0.008     34.421     32.795      8.828    -13.084    -49.248   -143.208
    425.000      0.008    -34.760     -8.401    -15.983   -184.744     45.732    -93.675
    425.000      0.008    -13.729    -30.196    -35.256   -220.915   -133.819   -308.068
    425.000      0.008    -37.729     -2.618    -11.270   -268.862     60.540    -77.353
    425.000      0.008     12.162    -30.287     21.576   -116.788    -83.781    -46.500
    425.000      0.008    -27.217    -30.779      5.482   -203.027    -26.402    -63.466
    425.000      0.008     26.092     28.672     16.302     57.933     53.204   -319.329
    425.000      0.008    -17.748    -31.201    -17.715   -289.157      1.921   -187.235
    425.000      0.008     -2.425    -32.297     25.026   -155.062   -140.631     11.375
    425.000      0.008     34.639     30.666      4.580    -10.115    -86.102    -99.013
    425.000      0.008      3.304    -40.965     18.219      1.657    155.725     18.220
    425.000      0.008    -35.730     -7.791    -14.437   -203.349     64.491   -133.430
    425.000      0.008    -35.667    -10.473    -15.239   -174.321     29.139    -84.790
    425.000      0.008     30.304     31.680     18.356   -189.929    159.237    -46.954
    425.000      0.008     40.541     28.145      7.563    -58.987    -72.280     -4.327
    425.000      0.008    -25.145    -29.443    -13.114   -278.818      6.538   -133.511
    425.000      0.008    -25.569    -28.027    -12.711   -248.844     35.932   -117.758
    425.000      0.008    -20.967     -3.831    -37.107   -140.140     80.810   -130.183
    425.000      0.008    -16.141    -35.318      2.615   -123.272    -73.048    -95.346
    425.000      0.008    -24.391    -30.750     -9.009   -218.540    -11.473   -115.786
    425.000      0.008    -26.521     11.590    -26.245   -228.825    146.190   -233.135
    425.000      0.008    -26.770    -28.484    -13.499   -236.776      0.603   -115.960
    425.000      0.008     31.365     24.675     18.133    -66.584    280.315    -86.923
    425.000      0.008     23.036    -31.371     19.096    -72.328    -70.581     -4.839
    425.000      0.008     21.712     11.647     44.958    -48.498     98.520    -18.073
    425.000      0.008    -15.561    -21.108    -42.937   -145.181     20.854   -175.122
    425.000      0.008     36.397     22.480      7.101     15.321   -177.076    -60.635
    425.000      0.008    -13.163    -36.227     -2.029   -340.086    -96.089   -147.047
    425.000      0.008    -36.724     -9.628    -16.560   -182.915      3.055   -124.888
    425.000      0.008     38.593     18.025     10.363   -121.395    -93.396     13.201
    425.000      0.008     34.008     24.213      6.658   -128.474    -56.676    -51.103
    425.000      0.008     25.553     27.081     18.866   -378.369     23.203    258.978
    425.000      0.008     30.493     27.494     21.535    103.386    204.662     44.572
    425.000      0.008     14.088    -33.712     20.694    -92.499    -99.788    -29.980
    425.000      0.008    -17.620    -40.963     -4.569   -207.983    -52.522   -130.379
    425.000      0.008     28.434     27.554     21.000      2.475    220.525   -173.368
    425.000      0.008     39.035     24.920      8.119   -105.024   -157.753    -34.908
    425.000      0.008     33.350     25.624     18.509      6.259    229.718   -102.341
    425.000      0.008     30.875     37.875      3.617    -36.153     45.928   -193.643
    425.000      0.008     35.009     36.010     14.463     -0.468     54.169   -112.746
    425.000      0.008    -26.078    -31.767    -11.244   -247.643    -49.776   -138.255
    425.000      0.008     26.389     26.862     13.159    192.189   -130.952    193.079
    425.000      0.008     25.506     31.494     29.228     15.830    198.451    -83.322
    425.000      0.008     11.522    -36.104     17.925    -58.145   -180.850     64.268
    425.000      0.008     30.850     21.314     39.294    -47.970    157.785    -37.385
    425.000      0.008      8.086    -26.795     27.165    -93.543    -91.969     75.176
    425.000      0.008     11.779    -26.618     39.680   -115.150    -94.128     41.595
    425.000      0.008     43.638     26.975     12.970     23.323   -104.965    -81.000
    425.000      0.008     28.467     26.728     20.536    -10.937    -11.234     44.319
    425.000      0.008    -24.169    -29.331     -5.605   -302.579    -12.965   -137.764
    425.000      0.008      6.518    -18.207     36.321   -178.618   -138.522     82.297
    425.000      0.008     24.791     25.929     14.994    277.243     24.325   -138.973
    425.000      0.008     43.505     34.680     22.196     20.659    -33.452    -46.586
    425.000      0.008     19.190     26.122     21.705    121.904    175.020     31.235
    425.000      0.008    -33.380    -26.281     -3.709   -223.197    -12.470    -95.052
    425.000      0.008    -34.332    -17.896     -8.118   -258.230      8.038   -126.013
    425.000      0.008     27.244     11.703     26.907    -46.545    199.866     32.506
    425.000      0.008     35.065     33.380     14.337     30.774     -8.786   -144.324
    425.000      0.008     29.922     34.907     11.391    -34.033     12.677   -204.835
    425.000      0.008     27.162     32.232     10.426    136.014   -149.983    214.577
    425.000      0.008     31.961     27.029     13.649    175.852   -116.222   -165.262
    425.000      0.008    -10.980    -38.420     -6.400   -268.103    -40.728   -160.998
    425.000      0.008     34.249     26.255     10.748    159.486    -47.054   -138.397
