#         t          m          x          y          z         vx         vy         vz
    450.000      0.008     -6.337     -0.445     -5.855   -212.785    120.036   -161.207
    450.000      0.008     48.174     -5.936      0.898    129.652     12.150     11.371
    450.000      0.008      0.965      2.676     20.299     14.128    -33.093   -167.533
    450.000      0.008     -5.116     -0.110      4.234   -226.769    -50.413     -3.471
    450.000      0.008    -50.359      7.243    -37.010    122.415     40.573     88.450
    450.000      0.008     -2.606      1.413      4.672    -72.021      8.735    306.938
    450.000      0.008      0.499     -0.953     -0.030   -366.170     97.379     46.351
    450.000      0.008     -0.587      0.852     -0.413   -122.324    447.213      9.211
    450.000      0.008     -2.265     -3.998     -2.606   -147.319   -319.253   -193.560
    450.000      0.008     12.890      6.987     22.676   -121.337    -53.184     44.180
    450.000      0.008     -3.275      3.285     -6.828    -71.462   -171.760      1.974
    450.000      0.008    -92.784    -22.672    -29.525    -42.686    103.458    -38.307
    450.000      0.008     -0.136      0.150      0.760   -214.574    266.663    -27.295
    450.000      0.008      0.408      0.641      1.924    -68.613      4.882   -339.989
    450.000      0.008      9.823     -6.644     13.078     57.810   -203.756    294.519
    450.000      0.008    -25.121     14.198    -15.948    248.287     61.784    112.780
    450.000      0.008     -1.248      1.387     -0.340     -9.369    194.290    171.376
    450.000      0.008    -58.219     -2.982    -59.838     32.297     83.367     73.407
    450.000      0.008     -0.122      0.936      0.543   -126.572    140.100      5.029
    450.000      0.008     17.543      5.133     -4.060    -69.530    -46.837     94.288
    450.000      0.008     13.075     16.680     10.320    -36.934   -176.398   -109.839
    450.000      0.008     -0.278     -0.233     -0.650    -59.029    -35.425    259.808
    450.000      0.008     -1.300     -0.278     -0.939    377.502   -141.339     92.869
    450.000      0.008     -7.972      7.107    -13.771    321.949     -8.506    193.630
    450.000      0.008      0.561      0.150      0.131    118.893   -124.637     19.227
    450.000      0.008     -2.471     -8.489      0.111     57.263    195.644      4.666
    450.000      0.008    -49.516     -0.029    -28.457    149.682     71.322     57.699
    450.000      0.008     -1.091      0.437      0.483    156.268    179.870    227.982
    450.000      0.008    -93.460    -21.204    -39.121    -97.160    119.168    -39.391
    450.000      0.008      2.420      1.171    -18.587   -138.951   -270.036    115.877
    450.000      0.008     25.054     30.813     12.807    152.585    -31.337    135.222
    450.000      0.008     -1.636     -0.908     -1.752   -283.470   -176.180   -411.531
    450.000      0.008    -66.554      5.254    -33.762     71.446     85.375     50.398
    450.000      0.008     -1.279      0.550     -1.039    358.816    124.025    -12.567
    450.000      0.008      3.303      2.703      6.486     -3.327    -11.641    113.875
    450.000      0.008     -2.998    -13.481     -3.666   -116.462   -187.183    139.908
    450.000      0.008      1.729      2.202      6.533      3.246    100.441    205.908
    450.000      0.008      0.334     -0.386      0.335     47.158     51.850    147.820
    450.000      0.008      0.296      0.250     -0.229    -89.267     81.600    175.708
    450.000      0.008     -0.605      0.487     -0.139     48.957    263.764     16.730
    450.000      0.008    -51.652     12.319    -27.237    136.696     96.028     53.957
    450.000      0.008     28.681     18.845     19.153     -1.947      2.477     73.874
    450.000      0.008      4.618      1.874     14.817   -152.676    -89.798   -146.018
    450.000      0.008    -12.820     -0.475     23.287   -137.408    -49.791    -25.285
    450.000      0.008     22.544      2.169     13.136    -59.530    -17.867     91.677
    450.000      0.008      2.276      3.080     -4.468     13.229    -25.313    298.034
    450.000      0.008     -0.570      0.840      0.722   -124.397    140.666    150.388
    450.000      0.008     -1.168      2.845      1.309     27.357    178.821    154.988
    450.000      0.008    -79.752    -22.579    -35.845     52.924     48.467     15.721
    450.000      0.008     -0.774      0.298     -0.083    188.716   -315.453   -454.014
    450.000      0.008     -6.896    -14.608     -6.879     22.651     68.816     19.999
    450.000      0.008      9.549     -4.766     -1.866    -60.596     33.312    113.172
    450.000      0.008     15.610    -12.369     43.387      2.908    -63.510    148.124
    450.000      0.008     -0.829      5.105     19.929    -59.789    -36.079   -124.967
    450.000      0.008     -0.083      0.432      1.157   -201.410     11.832   -263.609
    450.000      0.008    -22.308      8.696    -24.015    223.092    116.391    101.934
    450.000      0.008      1.000      2.969      2.363    -89.433    111.915    -17.555
    450.000      0.008      0.268      0.513      0.312   -293.349     79.374    116.058
    450.000      0.008     -0.634     -3.380      7.948    -12.460     33.461    213.165
    450.000      0.008      1.214      0.093     11.654    -14.401      7.626   -286.753
    450.000      0.008    -22.725     36.876    -15.997    -18.788   -132.519    -49.584
    450.000      0.008     28.657     14.611     38.636     42.579     25.261    131.132
    450.000      0.008    -23.149      0.234    -20.818    219.091    112.853    183.535
    450.000      0.008     -0.845      1.665      1.079    151.752     48.868   -270.722
    450.000      0.008      1.881      0.227      3.079     96.032     -4.777    106.410
    450.000      0.008     -4.478     -1.876     -1.063    203.544    227.390    164.090
    450.000      0.008     -1.515      2.912      1.374    -69.078    191.449    195.102
    450.000      0.008     -6.594    -11.348     -1.821    -93.436   -126.679      5.979
    450.000      0.008      0.177     -0.471      1.367   -176.186     -8.316   -106.970
    450.000      0.008     -2.557      3.551      7.829    -14.531    -16.904     74.635
    450.000      0.008      3.849     16.996     -2.346    206.652    298.478     56.306
    450.000      0.008      3.384     18.041      8.574    118.048   -116.599    -15.666
    450.000      0.008      6.021      4.672     18.423    -97.312    -32.656   -145.522
    450.000      0.008      5.380     10.952     -3.256    -92.359   -200.728    101.014
    450.000      0.008      0.059      0.121     -0.192     69.398      2.737    214.904
    450.000      0.008      1.606     -0.427     -0.477   -187.516    168.042    138.064
    450.000      0.008      3.501      6.694     10.996     16.213   -143.121   -237.211
    450.000      0.008     15.206      5.613     38.268    -25.071    -35.157    102.204
    450.000      0.008    -84.771    -24.343    -63.869    -92.568    135.289    -71.919
    450.000      0.008      8.697      1.847     -7.935     32.614     31.144     20.672
    450.000      0.008     -3.786     -8.298    -10.295    -12.595     87.216    104.305
    450.000      0.008    -40.699    -19.356    -34.536    136.727     93.034     62.852
    450.000      0.008      0.623     -0.057     -0.589     28.527    -75.165   -195.801
    450.000      0.008      0.409      0.490      0.701     32.545    271.817   -153.330
    450.000      0.008    -10.807     18.477     13.840   -121.042      6.780    -46.824
    450.000      0.008      0.446     -0.782     -1.479    211.263    -67.400    116.184
    450.000      0.008      1.664      7.946     -1.839    391.357     -3.364    299.081
    450.000      0.008     -1.680      7.450      4.876     53.653   -256.863   -109.579
    450.000      0.008      0.393      1.103      0.690     97.311    158.844    160.116
    450.000      0.008      8.569      4.620      6.825   -168.861   -225.725    -39.904
    450.000      0.008      3.764     43.089    -11.764    -25.681    -98.164    -15.968
    450.000      0.008      1.467      2.210      2.649   -356.017    296.215   -133.428
    450.000      0.008     14.811     14.133     21.366    -72.364    -62.440     11.793
    450.000      0.008      1.621      0.338     -4.736     -3.166   -105.693     98.325
    450.000      0.008     15.980     -5.780     34.964     13.178    -75.873    174.780
    450.000      0.008      4.360      2.486      1.904    237.761   -118.235    495.341
    450.000      0.008    -70.808    -16.042    -63.388    -36.746    131.586    -22.674
    450.000      0.008    -20.783     -8.469     13.531    -80.810     27.571    160.131
    450.000      0.008      7.993     11.081      5.199    -66.449   -212.984     71.516
    450.000      0.008      0.714      0.635      0.382    228.550   -238.136   -202.425
    450.000      0.008     -6.056    -16.545      8.990     40.017    -82.824    193.996
    450.000      0.008      0.194      0.337      0.288     79.603     90.343   -187.647
    450.000      0.008    -71.895    -18.735    -27.767    -16.800    124.302    -41.424
    450.000      0.008     -1.340     -4.316     -0.941     -1.129    -39.050    -31.519
    450.000      0.008      7.624     29.877     50.816     20.943     90.396    148.302
    450.000      0.008      0.501      1.444      2.977   -296.452    125.802     79.623
    450.000      0.008      2.789      2.248     -2.700    275.672    104.451    -26.655
    450.000      0.008     -9.081      1.937     10.308     76.107    248.248    167.413
    450.000      0.008      5.064      5.269     -9.989     22.674     43.547    -40.923
    450.000      0.008     21.481      7.951     39.731      6.915    -15.027    123.992
    450.000      0.008     15.499     15.195     14.494    -10.439   -128.243      8.332
    450.000      0.008     13.118      9.296      2.152    234.387      0.928    320.551
    450.000      0.008      0.051     -1.204     -1.933     31.352   -126.145   -126.366
    450.000      0.008     29.312    -10.526      8.961    234.655   -139.212     10.027
    450.000      0.008      9.528      3.583     -5.761    123.465     38.710     11.584
    450.000      0.008     -6.261      0.594     28.309    -98.025    -46.322    -16.063
    450.000      0.008      1.102     -0.984      3.654   -144.462    144.101     94.784
    450.000      0.008     10.818     11.876    -12.674    -39.265    -32.114      3.636
    450.000      0.008    -15.184      4.400     23.887     23.670    109.564     98.950
    450.000      0.008      9.048      3.217     -2.895     20.432    -41.955    132.325
    450.000      0.008    -96.384     -6.305    -42.719    -66.984    103.180    -54.960
    450.000      0.008    -38.361     11.492    -24.755    181.228     57.028     83.492
    450.000      0.008     -1.837     -0.999     -2.503    133.984    133.375    137.157
    450.000      0.008     -2.474     -2.190     -3.738    -16.763    -57.127    -19.876
    450.000      0.008     17.142      5.548     34.454      2.170    -10.561    233.736
    450.000      0.008      0.188      0.966      0.696    170.703    -94.979     21.580
    450.000      0.008      4.918      7.910     -2.577    329.623   -135.642    299.683
    450.000      0.008     -1.220      1.553      1.370   -148.783    163.184   -308.028
    450.000      0.008     -0.634      0.764     -3.036     42.446   -102.301   -359.235
    450.000      0.008      1.830     -7.990     -6.211    -30.358    112.864    122.429
    450.000      0.008      0.268      1.372      2.080   -139.799   -189.236   -214.115
    450.000      0.008    -25.962    -13.389    -17.058    123.721    245.031     87.849
    450.000      0.008      2.801     12.958     36.353    -56.042     66.479    201.083
    450.000      0.008      3.031     10.050     35.350    -12.065     -5.921    -14.353
    450.000      0.008   -103.168    -44.055    -77.024   -108.960     25.308    -70.499
    450.000      0.008      6.747      4.572     -3.556      4.310     54.208   -134.334
    450.000      0.008     -0.922     -0.276     -0.300    -80.763    142.368    153.280
    450.000      0.008     -0.057      0.299     -0.185    -36.008    272.527    363.398
    450.000      0.008    -11.788    -11.748     -1.331     -9.760    -75.003   -259.851
    450.000      0.008     -4.463    -12.359     -2.367    -24.833    -60.597     16.007
    450.000      0.008     -1.123      0.079     -0.948    147.975     34.516     17.778
    450.000      0.008    -53.892     29.657    -11.404    117.243     79.343     61.637
    450.000      0.008    -11.715     -3.474    -19.698    213.377    263.863     78.360
    450.000      0.008     -1.087     -1.004     -2.067     61.055   -119.473     20.075
    450.000      0.008      0.046      0.130      0.760   -144.077    107.431   -319.051
    450.000      0.008     15.939    -13.403      9.086     92.273    132.617     73.615
    450.000      0.008      4.293      0.835     -5.218    -91.670    -81.022    -23.597
    450.000      0.008      7.060      3.145      0.356    -56.544   -160.138    155.179
    450.000      0.008      1.907      9.214     -0.779     25.401    -10.975     32.942
    450.000      0.008     13.842     -1.827    -15.460    184.223   -139.664   -207.789
    450.000      0.008     20.270     17.831     11.798    122.912    -41.006    250.895
    450.000      0.008     -0.949     -4.528     -3.224    214.942   -136.695    -14.853
    450.000      0.008      0.000      0.892      0.208    -92.125     13.215     86.372
    450.000      0.008     -2.461     -1.997     -1.214    215.292    264.013    260.339
    450.000      0.008     -0.965      1.140      1.643    -23.160    328.065    -42.735
    450.000      0.008    -39.020      5.418    -21.550    203.405     63.136     76.087
    450.000      0.008     16.860     12.306     35.685     20.575     82.435    149.593
    450.000      0.008     -0.576      0.731      0.905    -31.344    110.203    179.996
    450.000      0.008      0.448      1.802      2.647   -182.189     16.341   -143.315
    450.000      0.008     -2.837     -2.040     -1.078    221.540    126.813   -268.022
    450.000      0.008      2.784    -16.087     -1.471    179.022    -77.006    136.152
    450.000      0.008      0.177      0.291     -0.240    135.970     40.378    533.904
    450.000      0.008     -4.723      2.422    -16.027    164.726     69.670    -56.074
    450.000      0.008     19.216      4.716     20.682    -51.852   -100.670     -2.294
    450.000      0.008     20.926     14.635     15.350    117.298    -66.575    253.962
    450.000      0.008     -5.009     17.273    -16.146   -110.916    -53.589    -45.874
    450.000      0.008     -0.557      0.498     -0.639    -29.304   -233.052    -84.948
    450.000      0.008     -0.351     -1.489     -1.907    -61.933    143.713    138.707
    450.000      0.008      3.183      0.582      2.765    -90.905    130.642    101.418
    450.000      0.008     -0.024      0.638      3.482    -71.270     22.333    313.219
    450.000      0.008     -2.830     -1.233     -3.006    183.466    228.878    253.972
    450.000      0.008     -0.136      0.141      0.372    241.569    150.039    395.944
    450.000      0.008     -6.699     -3.745     -3.699    222.005   -112.558   -238.113
    450.000      0.008      1.954     -9.592     -6.042     56.346   -154.989     18.438
    450.000      0.008     10.031     -6.268     31.124     -7.838     -3.273    106.274
    450.000      0.008     -1.258     13.364    -16.771     84.547      5.532      9.474
    450.000      0.008     -0.711     -0.029      4.055     37.793     48.479   -467.101
    450.000      0.008      0.573     -1.976      1.911   -118.754   -138.394   -115.834
    450.000      0.008     11.404     -4.894     20.819   -110.105    -47.895    -44.940
    450.000      0.008     -0.950      0.340     -0.333    167.826   -149.241    163.633
    450.000      0.008      0.468     -0.478      0.940    -74.748   -253.154   -164.003
    450.000      0.008      0.515     -2.102     -0.312     46.543      9.835     -2.997
    450.000      0.008    -21.890     21.584    -12.404    231.092    -33.059    139.141
    450.000      0.008     -4.751     -1.398     -5.098     44.426     57.505     45.074
    450.000      0.008     -5.668    -16.039     -0.775    113.368     32.167    196.288
    450.000      0.008      1.429      0.980     -6.013    265.494    128.953   -187.170
    450.000      0.008      8.981     -6.405     -5.406    -22.253     60.925     51.459
    450.000      0.008    -17.801      6.703     13.299    -85.940     57.464    127.332
    450.000      0.008      5.976     -0.869     -9.352    134.478     -4.240     22.250
    450.000      0.008     -0.934     -0.502      0.047    -17.137    121.039    106.813
    450.000      0.008     -0.141      0.690      0.247    -97.041   -104.921   -149.463
    450.000      0.008      1.362     -0.059      0.570   -232.609    175.425    163.618
    450.000      0.008     16.170     12.580     40.186     -8.487    -30.727    111.480
    450.000      0.008    -45.311     13.512    -30.287    122.115    144.447     99.709
    450.000      0.008     -1.329     -0.031     -0.455     32.264    -56.732   -329.862
    450.000      0.008    -13.967     23.141     -3.695    255.464    -34.121    131.816
    450.000      0.008      1.948      1.197     -0.019     65.341    157.879     88.196
    450.000      0.008     -6.158     10.769     -0.195    -73.316    308.927     66.073
    450.000      0.008     -0.272     11.994      5.237    222.422     17.459     24.359
    450.000      0.008     11.026     -8.487      0.361    163.513    143.415     89.525
    450.000      0.008     -0.268      0.811      0.249    136.395    196.724    367.047
    450.000      0.008     28.365    -30.488     14.864     68.652   -151.473     36.530
    450.000      0.008     -4.018     -1.932     -1.525    150.470    106.552    -55.816
    450.000      0.008      2.240     -2.734     -2.741     51.558    -88.399     -1.638
    450.000      0.008     27.314     -0.320     20.553     35.444    -40.719     78.102
    450.000      0.008     -1.468      2.090     -5.998     25.479    -78.749   -173.774
    450.000      0.008    -17.899    -19.168     30.391   -106.522   -102.909    -74.615
    450.000      0.008      0.006     -0.138     -0.331    -18.146     20.593   -218.768
    450.000      0.008      4.025      3.228      1.505   -240.069   -282.327     87.542
    450.000      0.008    -17.031     15.541    -19.645    246.878     75.240    131.466
    450.000      0.008    -69.423     14.853    -53.165     23.070     94.746     46.423
    450.000      0.008     -3.710      1.668      2.396    123.694    211.120    130.254
    450.000      0.008     -1.299      1.181      1.072   -189.192    167.792     13.373
    450.000      0.008      9.918      1.311      3.068   -222.485    -77.707     16.880
    450.000      0.008    -89.537    -10.692    -33.240    -24.429    114.077    -17.419
    450.000      0.008      2.148     -1.793      4.421    124.296    108.882    234.785
    450.000      0.008     10.162    -20.188     26.430    -12.669   -122.384    112.879
    450.000      0.008     -3.765    -10.456     -0.232    -38.222   -304.292    157.714
    450.000      0.008     20.075      3.689     29.780     43.212     55.059    125.327
    450.000      0.008     -0.373     12.655      1.002   -133.040    -35.149   -397.392
    450.000      0.008      0.030      0.287      0.614   -315.507    -26.644     46.041
    450.000      0.008     -1.133      1.744      6.971    106.105    245.177   -116.022
    450.000      0.008    -37.609     22.642    -65.846    -83.962    171.446    -61.469
    450.000      0.008      1.984     -0.158      4.098   -231.923    -39.538   -198.517
    450.000      0.008     -2.004    -15.152      2.488     86.071   -151.654    101.737
    450.000      0.008     25.688     13.221     10.719    -31.733      4.857     92.783
    450.000      0.008    -62.995     28.312    -26.701     94.334     33.511     31.292
    450.000      0.008     -5.513     -4.540     14.718     25.031     73.559   -147.609
    450.000      0.008     16.842     -5.627     33.676      2.726    -77.641    188.367
    450.000      0.008     -1.535     -4.250      0.518    -60.894    -25.195    -49.806
    450.000      0.008     -1.791     -2.180     -1.254     25.338    149.647   -478.146
    450.000      0.008      0.417      0.029      0.950     12.943     27.999    114.458
    450.000      0.008      0.995      0.827    -17.603    -17.550     -6.918     -2.270
    450.000      0.008     -2.282     -3.841     -6.377     25.530     86.297    -90.438
    450.000      0.008    -29.302     31.579    -16.915    145.754     45.501    144.618
    450.000      0.008     -2.252      0.667     -0.556   -142.448    164.969   -259.509
    450.000      0.008     -2.981     -4.367     -8.124      5.147   -178.844    234.323
    450.000      0.008     14.185     11.614     28.743    -42.306    -31.026    242.001
    450.000      0.008     20.662     -4.483     23.191     96.426   -244.157    155.378
    450.000      0.008      0.146      0.293      0.263    259.642    -55.731    311.854
    450.000      0.008     -1.279      0.672      1.203     77.210    158.485   -151.527
    450.000      0.008     -4.194    -11.119     -4.361      3.098     59.802     22.025
    450.000      0.008      2.010     -2.908      0.529    -63.959    121.509     10.253
    450.000      0.008      0.397      3.870      5.534    -39.613   -103.089   -116.054
    450.000      0.008     -0.049     -0.134     -0.015   -107.284    -38.701    210.251
    450.000      0.008     17.891      5.135     58.883     -5.186    180.152     59.261
    450.000      0.008      4.140     -3.689      2.143    104.320     55.946    113.223
    450.000      0.008      4.167     18.984     28.995     45.125      8.663      4.898
    450.000      0.008      2.388      3.988      5.650    -34.167    -59.141    -79.154
    450.000      0.008    -16.762      5.133    -12.328     98.599     40.868     59.406
    450.000      0.008     -2.015     -9.720      1.503     59.888    188.311     12.001
    450.000      0.008     -6.105     -8.787     -4.710    -22.896     40.722    -48.510
    450.000      0.008     -5.478     -2.751     -7.428    141.107    159.820   -199.801
    450.000      0.008    -68.708    -91.204    -63.014    -77.429    -28.733    -56.331
    450.000      0.008      0.575      3.316      3.977   -101.452    -85.046   -217.673
    450.000      0.008      0.218      4.834     -1.072     34.596    -38.846     49.391
    450.000      0.008     -0.079      0.696     -0.782    -16.530     46.086    340.561
    450.000      0.008    -72.925    -27.877    -37.361      0.551    130.911     10.741
    450.000      0.008     -5.553     -1.131      6.901     37.129      6.003    321.288
    450.000      0.008    -34.865     -5.927    -29.909    176.676     86.318    125.064
    450.000      0.008      0.250      0.814      0.477    105.701    145.740      1.334
    450.000      0.008      5.712     14.375     -1.781    299.652    103.387    248.145
    450.000      0.008      2.906      5.999     -9.860     52.164     33.708     30.210
    450.000      0.008     -0.147     -0.266     -0.249     62.701   -158.422    -13.678
    450.000      0.008     -1.556     -1.132     -1.632   -340.142   -238.744    430.398
    450.000      0.008     13.057    -19.574     25.955    -13.075   -142.828    108.443
    450.000      0.008     -0.146      1.846      0.844     56.731    218.978    -83.437
    450.000      0.008      6.395     -1.184      3.836    214.430   -303.559    324.469
    450.000      0.008      0.495     -0.320     -0.889    190.223    109.615     38.823
    450.000      0.008     -0.560      0.500      0.766    -42.451    133.601   -445.097
    450.000      0.008    -11.002      1.445    -31.336     50.381    -44.280      1.840
    450.000      0.008      1.383     -2.406     -3.890     31.713     28.747    151.815
    450.000      0.008      0.234      1.939      4.537   -369.666     25.222     44.727
    450.000      0.008      2.469      2.242      2.942    -21.162    126.618    121.286
    450.000      0.008     -1.438      1.060    -11.265     73.887     68.715     34.518
    450.000      0.008     -0.576      0.396      1.324     88.543     94.210    178.791
    450.000      0.008     -2.613      2.255      2.916     74.032   -119.387   -420.592
    450.000      0.008      5.340      3.774     -1.749      7.259   -103.865     18.558
    450.000      0.008      4.950     -3.266     -1.424    120.442   -176.565    -74.719
    450.000      0.008     -3.934     -6.025      0.714    296.252    -41.649   -160.351
    450.000      0.008     28.497     -1.561     29.080     16.033    -74.324     86.728
    450.000      0.008      0.605      0.687      0.325   -329.122   -110.160    -23.578
    450.000      0.008      0.974     -4.533     -3.945   -124.049     30.609     72.144
    450.000      0.008     21.151     18.718      8.040    -29.110    -30.967     53.672
    450.000      0.008     27.420     17.494     -0.472     23.682      4.619     46.679
    450.000      0.008      7.937     -0.041     35.068    -32.479     38.329    212.190
    450.000      0.008      1.161     -0.551      4.465   -131.212     16.587     37.990
    450.000      0.008     -0.266      0.216      0.619    -82.374     47.062     88.867
    450.000      0.008     -2.084    -10.024    -10.460     12.138    101.674     88.575
    450.000      0.008      4.450      3.793      5.476     43.630     13.822    127.138
    450.000      0.008    -55.570    -20.027    -21.165     80.356    123.099    -48.569
    450.000      0.008      2.096      7.629     35.027    -32.259     60.236    129.494
    450.000      0.008     -4.893     -1.138      0.299    -85.399    -12.615    -82.276
    450.000      0.008    -34.276    -23.363    -12.388    -85.782    -54.005    -27.553
    450.000      0.008      2.127      3.272     -1.374    346.645    125.937    151.693
    450.000      0.008    -31.881      2.368    -21.091    186.457    170.725     88.217
    450.000      0.008      0.728     -0.520      1.226   -127.755    125.703    187.786
    450.000      0.008      3.383     14.794     20.347    -11.999    -77.223    -78.103
    450.000      0.008     -0.656      2.770      2.461     47.455   -255.732   -214.195
    450.000      0.008      1.093     -0.249     -1.552     33.589     26.417    225.751
    450.000      0.008      8.443     -9.195     10.012     76.932   -341.672    161.742
    450.000      0.008     -0.571     -0.735      0.788    -98.968     86.219    393.506
    450.000      0.008      0.026     -0.698      0.022     35.567    -41.958    366.751
    450.000      0.008     -9.579      8.250     22.967     60.621     87.639     62.913
    450.000      0.008      7.337     13.465     -7.162    226.529    114.371    292.031
    450.000      0.008     -0.264      0.354      0.552   -169.970     58.820     19.413
    450.000      0.008      1.930      0.091     -1.114    423.873    -36.939    -31.892
    450.000      0.008     22.030     59.437     17.866     62.239    180.713     68.880
    450.000      0.008     -2.260      4.073      5.047    -79.263    -48.462   -103.225
    450.000      0.008     -3.550    -13.813      5.244    122.520     97.635    211.739
    450.000      0.008      1.851      2.982      3.337    270.035    152.910    193.001
    450.000      0.008    -25.074     -4.392     12.122    -74.626     63.341    149.057
    450.000      0.008     -0.607      1.248      1.035    146.113   -140.422   -149.704
    450.000      0.008      0.161      0.373      0.195   -157.499    109.596    300.250
    450.000      0.008    -17.005     21.520     -3.817    246.523    -48.202    177.382
    450.000      0.008    -12.675     -4.722     -2.159     91.951    396.690    -45.073
    450.000      0.008     -0.022      1.036      0.735    -46.804    311.018     35.310
    450.000      0.008     -0.188     -0.386      1.342   -283.857   -124.277    266.901
    450.000      0.008    -12.589    -25.732    -12.925    -21.777   -105.264    165.252
    450.000      0.008     -1.123     -0.348      1.487   -131.064    230.428    296.125
    450.000      0.008      2.801      7.088      0.425    354.695   -261.749    248.590
    450.000      0.008    -72.245     -6.379    -16.915     43.855    124.601    -13.581
    450.000      0.008     -8.510    -10.858      7.954    -37.525    101.239    282.452
    450.000      0.008     -0.535     -0.520     -1.325    125.112    -78.643   -330.608
    450.000      0.008      7.642      6.180    -10.402      8.417     83.526     91.342
    450.000      0.008     -0.306      0.681      1.939     13.449    -34.111   -345.176
    450.000      0.008    -59.524      9.914    -31.689    104.574     85.775     60.115
    450.000      0.008     -0.659      0.048      0.771   -267.377     67.527   -167.260
    450.000      0.008      2.232      1.355      3.009    185.061     97.466    347.593
    450.000      0.008      2.521     -1.018      0.417     41.492   -155.358   -167.888
    450.000      0.008     10.581      1.175      5.429    181.173   -239.758    322.558
    450.000      0.008     28.076      7.309     34.417      8.097    -40.371     94.255
    450.000      0.008    -54.474    -28.693    -24.204     67.041    154.142      8.678
    450.000      0.008     -0.327      0.134     -0.175   -199.359    -36.505    289.734
    450.000      0.008      6.811      3.662     11.220   -212.972    -51.270    -57.748
    450.000      0.008     -1.131     16.618      8.272    199.172     -7.031     24.190
    450.000      0.008     -1.965      3.167      5.087   -185.584    194.052     36.400
    450.000      0.008      6.081     10.635     -3.803    283.865     50.646    317.923
    450.000      0.008      0.142      0.328      1.538    126.533    111.651    295.504
    450.000      0.008      1.749     -1.375      0.881    154.169      3.353    182.251
    450.000      0.008     -3.790     -2.557      2.561   -348.877   -124.480    150.149
    450.000      0.008    -95.842      1.401    -44.038    -57.735    103.898    -48.397
    450.000      0.008     -7.421      5.072      0.781     36.486    -86.450     17.891
    450.000      0.008     -4.054     -6.855     -6.787   -124.447    -88.431   -200.582
    450.000      0.008      6.249      1.190     20.086    -18.886    -63.101   -154.950
    450.000      0.008     -8.378     14.388     26.529    -35.782      6.811    -61.331
    450.000      0.008     -1.446     -1.866     15.481      8.863    148.075    -60.085
    450.000      0.008      0.165      1.375      1.909    -55.933   -208.416    -73.750
    450.000      0.008      3.740      2.991      4.126   -149.498   -189.454   -326.702
    450.000      0.008     24.076     15.965     -1.510    -28.728     -5.927     71.461
    450.000      0.008     -0.469      1.115      1.079    106.467     99.254   -423.542
    450.000      0.008     -4.987    -16.282     -7.355    -44.716   -176.626     84.802
    450.000      0.008     -0.548      1.524      1.814    334.001   -132.836   -122.838
    450.000      0.008     -0.518      0.512      0.684     -6.453    252.746     36.818
    450.000      0.008    -44.661     13.155    -29.668    121.827     95.908    100.364
    450.000      0.008     22.116     14.841     14.756    -84.982    -38.822    182.347
    450.000      0.008     -0.089      1.443      0.766     39.892    -40.582    166.739
    450.000      0.008     -0.270      1.922      1.767    220.856    -75.880   -362.586
    450.000      0.008      5.194     -4.329      1.094    -27.455     -6.680     54.267
    450.000      0.008      7.963     -3.039     43.274    -33.614    -33.503    154.500
    450.000      0.008     32.297     -0.980     14.109     25.600    -85.110     42.096
    450.000      0.008     16.632     -7.831     11.237     -7.643    100.399     94.714
    450.000      0.008     15.419      0.494     31.585    -71.188    -22.699     50.815
    450.000      0.008     -4.463    -10.522     -7.154    -45.231   -118.492    -64.823
    450.000      0.008      2.568    -14.602      1.265    109.289   -155.434     59.683
    450.000      0.008      1.375      4.924     10.644    -73.730   -127.526   -248.784
    450.000      0.008      2.467     -6.415     16.423   -149.831     -9.707   -130.421
    450.000      0.008     17.295      9.374     41.876     33.605     44.912     68.551
    450.000      0.008     10.129     20.498      6.207    272.367   -184.484     75.903
    450.000      0.008    -10.227    -67.951     66.320    -26.523    -23.011     28.401
    450.000      0.008      5.875      6.961     -0.866    308.496   -204.431    296.402
    450.000      0.008      0.785      0.848      0.316     77.250     -3.280     -4.881
    450.000      0.008      0.906     -2.401     -1.327    -30.357    -48.725    -14.226
    450.000      0.008      0.990     -1.025      0.232    105.052   -185.364     26.596
    450.000      0.008     -8.667      0.007     -6.801    -75.666     36.720   -164.489
    450.000      0.008      1.490      3.007      0.133   -164.729     75.880    271.505
    450.000      0.008     -4.506     -2.674     -6.152    -51.928     56.186    -43.898
    450.000      0.008      2.575     11.600     -7.699    -96.956   -341.902     82.827
    450.000      0.008     -4.568     -2.284     -0.815   -149.184    -18.227   -149.698
    450.000      0.008      1.722     -1.379      0.878    176.207    135.212    258.860
    450.000      0.008      1.183     -6.375     -0.010    -98.153    249.505     40.500
    450.000      0.008      0.140     -2.063     -6.561      2.869    -14.315    101.250
    450.000      0.008    -10.177      5.658    -19.483    261.168    164.672    135.156
    450.000      0.008     -0.727      1.912      3.238    166.123   -203.865   -216.185
    450.000      0.008     15.769      9.086     49.902     31.648     58.456    141.173
    450.000      0.008     -0.982      0.094     -0.162   -380.459     28.718   -141.218
    450.000      0.008     -0.984      0.791      1.244   -108.243    -20.483   -242.945
    450.000      0.008     -9.776    -17.073      7.288    -12.042    -38.389    214.584
    450.000      0.008      3.697      1.428      7.541     69.951     32.042    132.304
    450.000      0.008     -0.468      0.376      0.800     -8.094   -169.097     31.028
    450.000      0.008     -1.585     -2.470      0.613    260.118    234.232    234.781
    450.000      0.008     18.806    -17.291     27.647     94.269   -119.732    198.495
