#         t          m          x          y          z         vx         vy         vz
    475.000      0.008     27.869    -15.658     16.035    117.227    120.798    146.698
    475.000      0.008      2.893     11.209    -33.108     -0.912     44.127   -107.663
    475.000      0.008     -2.353     -1.251      1.947   -281.374    127.254   -195.523
    475.000      0.008     -7.698     -6.755     15.294   -129.177    -54.404     82.314
    475.000      0.008      3.726     11.217      4.099     61.431     71.386    112.106
    475.000      0.008     -1.374      0.551     -0.569    -32.823     26.312    -68.835
    475.000      0.008     -1.235      0.481     -0.212    -68.385    -37.561     32.718
    475.000      0.008     -0.683     -1.802     -0.992    -57.909   -103.051    -97.028
    475.000      0.008    -79.221     31.499    -47.222    103.710     73.210     45.210
    475.000      0.008     -1.079     -1.988     -7.346     90.023    -97.542    163.124
    475.000      0.008     -0.103     -0.986     -0.548    -66.596   -256.808    -14.942
    475.000      0.008      5.379      4.280      2.968     92.509    284.890      9.613
    475.000      0.008      8.336      2.542     10.301     46.166    -14.151    -20.251
    475.000      0.008      0.121      0.157     -0.471    -46.255    334.989    160.814
    475.000      0.008    -13.233      2.617      3.210   -256.048     92.091    -59.906
    475.000      0.008      6.804      3.961      5.186   -137.283    -99.483    -77.844
    475.000      0.008      0.690      1.159      1.967    -20.566     64.662    173.756
    475.000      0.008      5.295    -22.355     39.474   -111.042    -61.412    -76.533
    475.000      0.008      5.123      5.657      2.454    182.683    -41.487    -33.540
    475.000      0.008      0.807     -1.738     -2.260     17.009     24.913    336.203
    475.000      0.008      0.520      0.450     -0.085      4.581     95.510     51.831
    475.000      0.008     -7.272      0.703    -13.298    -57.215    -70.601    -73.648
    475.000      0.008     -4.357    -10.896     -1.092    217.176      7.231   -126.245
    475.000      0.008      4.316    -13.212    -23.159    -76.839   -143.078   -147.884
    475.000      0.008      0.225     -0.632      0.023   -300.955     34.041     -1.689
    475.000      0.008      1.471      0.634      0.151    224.046    -77.038    -20.961
    475.000      0.008    -78.772     12.332    -44.577    117.556    107.589     30.498
    475.000      0.008    -18.596     -6.218    -16.718    -27.981   -111.793    -43.992
    475.000      0.008      0.510     -0.221     -0.683    120.048    -67.600    -43.695
    475.000      0.008     -0.219      1.119     -0.141     -8.671    -40.016   -134.802
    475.000      0.008     -2.124     17.946    -23.667     74.870    129.431   -102.588
    475.000      0.008      7.958     10.364     18.829      6.292    143.141   -250.728
    475.000      0.008      6.873     -4.580      5.558     33.669     18.265    156.301
    475.000      0.008      0.113     -0.266     -0.485   -211.134     20.242   -273.856
    475.000      0.008     -0.799      0.523     -1.110     43.586   -230.515    -37.251
    475.000      0.008    -12.299     10.070      2.111    112.915     94.718    -97.723
    475.000      0.008     16.190    -30.363    -13.343   -214.856     68.450    -63.763
    475.000      0.008    -10.307     -6.945     -8.052    191.215    156.208    162.956
    475.000      0.008      0.636      0.471      1.089    314.571     11.216    108.057
    475.000      0.008     -0.318      0.151     -0.624    -97.352   -130.145    150.022
    475.000      0.008     -0.457     -0.019     -2.128     52.291     51.479    -90.982
    475.000      0.008     -1.064      0.400      0.156     50.952    -27.311    -91.964
    475.000      0.008      0.657      2.146      1.884    109.796   -161.921      6.114
    475.000      0.008      3.128     56.828     -4.663    127.936   -114.950    153.298
    475.000      0.008     -1.026      4.696     -0.039    -10.694   -327.271   -205.782
    475.000      0.008      1.468     -4.578     -3.818   -260.387   -143.470     -1.847
    475.000      0.008      7.873     -9.477     36.089     64.112    116.166    145.271
    475.000      0.008      2.325     -3.664      2.622   -285.086    -98.749   -140.477
    475.000      0.008     -1.459     -1.757     -5.226    -63.495    -57.371   -150.390
    475.000      0.008      0.650      0.043     -0.003   -111.593     86.077    -55.362
    475.000      0.008     12.925     21.075    -20.387     91.125     53.592     34.775
    475.000      0.008      9.887      0.240      7.211    109.784    -20.532     73.175
    475.000      0.008     29.222     -2.667      3.415   -273.201     30.261    -60.709
    475.000      0.008      8.118    -25.955     40.897    -92.148    -35.867    -49.471
    475.000      0.008      5.289      1.067      9.574    121.011     72.001    142.700
    475.000      0.008     15.997    -28.156     39.257     27.021   -127.883    152.561
    475.000      0.008      4.698     -0.867      9.618    -31.397    109.952    215.052
    475.000      0.008     -0.077     -0.075      0.050     79.251    -45.971     -6.430
    475.000      0.008     -2.047     -5.407     -5.755     16.689    237.254    129.267
    475.000      0.008     -0.483     -0.066     -0.339    251.606     30.051    153.060
    475.000      0.008      0.077     -2.018     -0.289     18.222   -313.234     94.297
    475.000      0.008     -5.365     -2.881    -25.793   -138.146   -111.652    -69.714
    475.000      0.008      1.582      0.216      1.243    175.319   -115.983    -57.687
    475.000      0.008     32.827    -37.535     21.990     20.043   -148.062     40.542
    475.000      0.008     -7.639    -11.870      1.002    -28.534    333.558   -167.043
    475.000      0.008     -3.689     -0.938    -38.028    -18.730     -1.621    -48.267
    475.000      0.008    -78.214     14.124    -36.824    136.165     97.893      4.778
    475.000      0.008    -11.501     12.122      4.250     77.516    -92.646    -28.100
    475.000      0.008     -5.498     10.069      2.422     55.917   -127.464   -106.156
    475.000      0.008      1.825      7.792      7.646    -31.642     95.693    108.692
    475.000      0.008    -59.005     25.449    -34.401    158.794    119.992     46.188
    475.000      0.008    -13.184     12.948      4.106   -112.012    115.543    -19.395
    475.000      0.008     -3.504    -10.994     19.474    -43.918     22.134   -316.549
    475.000      0.008      0.805     -0.026      0.428    -35.910     16.851    -43.596
    475.000      0.008     -4.059     -8.286    -11.874     26.504     71.222     -1.003
    475.000      0.008     -0.448     -0.464     -1.629     22.554   -144.990    386.013
    475.000      0.008    -10.080     -0.844     10.010   -127.595    -27.427    -28.782
    475.000      0.008      2.004     -2.235     -6.379   -113.146   -250.166    -14.586
    475.000      0.008     -1.153      0.996     -2.074    -53.589    186.111    -91.079
    475.000      0.008      3.468      1.547      7.113    -31.570     34.920   -159.984
    475.000      0.008     -3.918     -6.441     -0.838    -47.174     -6.090    -69.880
    475.000      0.008      0.022     -0.453      0.128   -313.773     56.712   -207.896
    475.000      0.008     -0.384     -0.119      2.261   -173.828   -145.289    216.747
    475.000      0.008     -0.584     -0.166      0.271   -102.979     81.767      3.051
    475.000      0.008     -3.035     15.138     -0.003    -55.448    114.864   -122.568
    475.000      0.008      7.220     -1.853      8.434   -138.301     90.353     35.641
    475.000      0.008    -13.287    -13.529    -16.935    -81.931   -131.759    105.372
    475.000      0.008     -1.796     -0.063     20.741     10.426    -34.481   -353.062
    475.000      0.008      4.182     -1.059     -0.692    -42.485     27.892    -23.051
    475.000      0.008     -0.462     -2.226     -0.809     66.800     63.887    190.772
    475.000      0.008      4.075      4.287      5.455     83.204    224.078    158.917
    475.000      0.008      0.069     -1.845     -1.469    -57.935    342.153    170.775
    475.000      0.008      0.291      1.137      1.231   -217.598    372.830    235.090
    475.000      0.008    -10.376     -9.087      1.736   -186.145    -56.454   -181.659
    475.000      0.008     12.602    -41.337     20.351   -138.250    -16.192    -59.094
    475.000      0.008      0.477      4.067      2.850     50.690    -51.102     89.096
    475.000      0.008      5.438      7.099      7.248     72.555    107.532    109.559
    475.000      0.008     15.280     17.223    -25.051     52.329     13.298     24.476
    475.000      0.008    -26.425     32.681    -22.274    193.208    -12.621    189.362
    475.000      0.008    -11.401      2.711     10.682    -52.892    -39.666    -48.633
    475.000      0.008    -11.875      3.772    -26.487    281.502    168.346    130.691
    475.000      0.008     -5.048     -0.032     -2.046     78.937     40.903    226.801
    475.000      0.008      0.679     -1.103    -12.366   -108.926    -38.008    221.650
    475.000      0.008     -1.276      1.659      0.091     36.413   -154.234   -531.983
    475.000      0.008     25.291    -41.263     16.393    -18.449   -170.813     13.439
    475.000      0.008      1.106      0.576      0.457   -217.734   -316.572   -123.344
    475.000      0.008      0.343     -0.246     -0.296     87.571     31.531     43.074
    475.000      0.008     -0.217     -0.644      0.958    134.460    371.094    394.919
    475.000      0.008      4.748     -8.204    -11.080    -73.774     16.052      9.907
    475.000      0.008     -2.305     -0.415     -2.417    169.801    120.267    114.814
    475.000      0.008     -2.870     13.324     45.830    -54.672    -44.171   -143.426
    475.000      0.008      9.456      9.101    -30.678     79.098     70.865   -120.450
    475.000      0.008     15.918     11.587     20.611   -198.900    -45.164   -213.978
    475.000      0.008      1.779     -2.791     -2.383    -11.445   -171.222    -80.332
    475.000      0.008     -0.485     -0.867      8.760   -202.426   -168.078    130.450
    475.000      0.008     -6.343     -8.801     -0.935    -16.712     23.217    -15.364
    475.000      0.008     17.839    -15.116     33.074     41.284   -137.670    222.467
    475.000      0.008      2.403      3.777      5.403    -39.908   -149.651   -137.193
    475.000      0.008      1.192      0.022      1.379     42.002    -64.182     55.109
    475.000      0.008     11.506      3.430      9.310    177.456     58.334    182.701
    475.000      0.008     -1.582      0.073     -2.324   -172.068    176.058    -26.070
    475.000      0.008     -2.943      1.241     -3.809    205.974   -202.478    266.712
    475.000      0.008      1.174      1.208     -0.116     36.393    -39.698    -73.887
    475.000      0.008    -10.278    -22.688    -11.320     67.881     -4.901    106.280
    475.000      0.008      0.084      0.350      0.780     -9.448    126.037   -110.602
    475.000      0.008     -4.879     -0.003     11.302    -20.499    -47.095     20.505
    475.000      0.008      0.682     -0.377      2.467   -121.924    223.768    -79.561
    475.000      0.008     -7.063     -5.093     -2.251   -195.244    -81.756    -14.318
    475.000      0.008    -12.090      1.213      2.822     -0.634     14.513   -133.722
    475.000      0.008     -1.668     -1.442      2.927   -332.086   -179.148    353.979
    475.000      0.008     10.222    -28.318     51.225    -31.451    -20.341      0.411
    475.000      0.008      3.931      3.148      8.794    -16.400    -13.614   -191.202
    475.000      0.008      1.210      5.005     -6.056     -4.254    -50.749      1.227
    475.000      0.008      2.705      0.818      5.423    -27.149    -57.031   -242.201
    475.000      0.008      0.526     -0.603     -0.510   -132.890   -181.573   -259.165
    475.000      0.008     -0.168      0.103     -0.666     54.134   -166.987    184.718
    475.000      0.008      0.008      0.299     -1.010   -217.142    -70.648    -24.154
    475.000      0.008     -3.952      3.917      9.295   -109.403    109.066    106.084
    475.000      0.008      1.986     -0.987      3.116    -93.287    -48.327     57.025
    475.000      0.008     -5.481      5.572      4.573     63.998      3.021     38.790
    475.000      0.008     -5.995      3.773      5.666   -253.790    101.438    -51.174
    475.000      0.008    -17.260    -20.155    -11.284    -22.343    -13.223    122.862
    475.000      0.008      1.313      3.686      5.377     36.960     60.817    124.550
    475.000      0.008     -9.494     10.375     -3.825    125.402    253.221    206.974
    475.000      0.008    -38.522     -6.025      5.805     16.511     39.824      5.610
    475.000      0.008      4.033     -2.358     11.678      2.641   -107.550     74.400
    475.000      0.008      5.985      6.226      6.567     54.490    102.770    127.495
    475.000      0.008    -13.701     -1.617    -14.104   -173.036   -128.193   -112.975
    475.000      0.008      0.547     -8.333    -11.644    -68.267     16.990     42.211
    475.000      0.008      0.260      0.614      3.024    -97.567    -31.591   -199.870
    475.000      0.008     -4.852      2.453      3.449   -396.361    112.757    103.457
    475.000      0.008     -2.606     -0.550     -2.565     76.721    144.272    136.338
    475.000      0.008     -0.199      0.578      1.108    -17.071   -124.516    148.711
    475.000      0.008     -0.481     -0.286     -0.755   -104.261    -73.039    422.999
    475.000      0.008     -0.188     -0.242     -1.218     44.789    -27.443    396.783
    475.000      0.008      6.850    -30.862     40.296    -61.259     -1.644    -64.526
    475.000      0.008      1.685      0.804      4.116   -139.179    120.963    309.161
    475.000      0.008     -7.787    -58.738      7.766   -107.544     -7.343    -70.499
    475.000      0.008      9.936    -30.757     11.719   -136.172    163.072   -100.206
    475.000      0.008     -4.042     -2.316     -4.894    299.182    125.535     65.106
    475.000      0.008      0.741      0.045      1.223    158.706    137.795    443.926
    475.000      0.008     -0.348     13.203    -12.855     79.449    281.742   -135.123
    475.000      0.008     20.607     -5.117     24.957    100.575   -145.057    258.558
    475.000      0.008     -1.258      0.134     -2.497   -106.834     32.580    226.651
    475.000      0.008    -35.984    -41.913     -8.808    113.921    186.846   -138.231
    475.000      0.008     -6.759     14.600    -19.208    -66.605    -72.211    -80.292
    475.000      0.008     -9.339     -0.319    -13.007    201.526     96.953    -68.070
    475.000      0.008      3.684      5.228      5.096    383.107    -57.009    -39.571
    475.000      0.008      4.843     -0.974      0.636    -23.084     67.023     -3.026
    475.000      0.008     -4.928     -2.196     -4.336    -82.005    167.334     19.569
    475.000      0.008      1.373     -1.089      2.290    -84.182    220.276    -11.833
    475.000      0.008     -6.024      4.007      2.572   -232.533    -35.511    -51.178
    475.000      0.008    -16.736      4.086     -1.033   -201.748     37.729    -81.482
    475.000      0.008      0.274      0.791      0.667     55.106      2.418    309.130
    475.000      0.008     54.953     -5.777      4.014   -121.194    -11.815    -51.813
    475.000      0.008      2.330      0.939      5.068   -178.409    224.852    273.338
    475.000      0.008      0.232     -1.534     -0.806    100.501     43.317    375.929
    475.000      0.008     54.764    -29.539     -2.781     30.412    -50.152    -60.218
    475.000      0.008      6.701     21.570    -21.826     34.751     27.123     74.081
    475.000      0.008      3.821    -24.303     32.983    -41.109     62.213   -142.524
    475.000      0.008     12.164    -22.880     31.407   -133.117    -23.787   -154.131
    475.000      0.008      0.821     -1.167      0.847    -30.363     80.114    244.823
    475.000      0.008    -14.109     -3.324      9.843   -190.554    -53.232     86.701
    475.000      0.008     10.106     -7.394     47.566    -37.862     -1.634   -129.193
    475.000      0.008     -8.217     -0.959     10.037    -44.354     50.611   -100.753
    475.000      0.008    -19.195    -39.318    -23.037     32.875     10.179    135.856
    475.000      0.008      0.087      1.103     -2.173    212.517    151.683    127.323
    475.000      0.008     -1.761     -0.858     -1.544    177.244    250.139      4.421
    475.000      0.008     -4.751    -13.790     13.615    -67.820    -97.933      1.755
    475.000      0.008     -0.410      1.730      2.814   -313.742    135.693   -288.062
    475.000      0.008      0.391      1.218      5.225     69.838    -51.802    -42.167
    475.000      0.008      0.578     -1.111      0.309   -267.147   -218.770   -189.002
    475.000      0.008      1.631     -7.348     -8.878     62.200   -137.568   -144.036
    475.000      0.008     -0.307      0.356      0.323    -72.527    422.884    463.243
    475.000      0.008     28.815      5.693     10.685    161.879   -255.797    115.895
    475.000      0.008      0.562      0.366      1.752    325.596    232.497    285.099
    475.000      0.008      0.274      0.366      0.798   -320.505    -45.239   -141.296
    475.000      0.008     -0.467     -0.423      0.283   -225.552   -223.959    163.031
    475.000      0.008     -0.406      0.329     -0.468    300.039    119.516     41.462
    475.000      0.008     -5.466     -1.687    -16.134    117.474     90.493     77.116
    475.000      0.008     14.086    -43.888     29.000    -89.314    -54.831    -30.998
    475.000      0.008    -19.451     -3.884    -30.483    266.663    158.032     18.552
    475.000      0.008     -0.296      0.102     -0.846     93.107   -111.827    198.240
    475.000      0.008      0.358    -17.716     21.756     30.925    105.578    -53.529
    475.000      0.008      9.009     -4.392      4.737     38.107   -269.630     25.080
    475.000      0.008     -1.454     -3.219    -22.670     21.186    -72.731   -280.368
    475.000      0.008      9.096     18.378     -1.118    294.935    -82.385    251.374
    475.000      0.008     -5.295      2.181     -3.826    -99.812      2.988    -79.371
    475.000      0.008      1.320     -0.215      0.927    154.327   -168.509    116.738
    475.000      0.008     36.417     13.659     27.275      6.856    -73.969    159.005
    475.000      0.008      0.766      0.672     -0.842    123.151   -364.802    -17.658
    475.000      0.008     -4.777      5.111     -2.139     49.515      4.296     -5.308
    475.000      0.008      1.454      0.587      2.573    136.816     68.019    -80.007
    475.000      0.008     -3.611      1.912      1.885    165.615    -13.679   -128.189
    475.000      0.008    -16.458     -9.874     -4.523    -98.529    110.272    162.448
    475.000      0.008     -1.405     -8.000    -36.249     -0.750      5.749    -78.751
    475.000      0.008    -18.176     -5.700    -14.842      5.165   -116.613     -1.511
    475.000      0.008     -1.491     -1.254     -1.679    100.591    180.976    490.538
    475.000      0.008     -5.393    -11.700    -19.137   -179.666    -87.516     74.783
    475.000      0.008     -4.338      0.028    -11.551    -19.117     35.017   -210.391
    475.000      0.008     18.631     -7.934     -2.420    -63.209    196.322     80.830
    475.000      0.008     -0.333     -0.950    -13.595    -36.536     43.815   -125.276
    475.000      0.008     -0.516     -1.096      1.353     35.050    272.715      2.764
    475.000      0.008      6.093     -3.576     -2.021    279.009    -33.352      2.023
    475.000      0.008     -0.868     -0.771     -2.172    120.340   -259.630   -517.251
    475.000      0.008     26.038     18.201     36.996   -100.195    -30.399   -118.095
    475.000      0.008     26.204    -10.997     17.229     18.718   -236.674    168.164
    475.000      0.008     27.235     -9.587     15.444     96.956   -269.374    107.778
    475.000      0.008     -3.647     -0.972      3.182     97.374    -33.545   -371.859
    475.000      0.008      1.349      0.607      3.261     23.399    213.454    204.505
    475.000      0.008     -7.018      6.060     -5.897    119.831   -134.200    148.231
    475.000      0.008     -9.021     -7.131     21.265    -30.914     99.239   -105.309
    475.000      0.008     11.591      9.844     56.631     -7.320      3.007   -158.018
    475.000      0.008      0.123      0.078      0.130     89.154   -336.810     14.580
    475.000      0.008      0.021      0.211     -0.159     -5.399    187.825    101.356
    475.000      0.008     -1.040      1.370     -0.933   -352.200    349.853   -193.199
    475.000      0.008     10.359     -6.973     15.522   -198.940    -94.294    -52.179
    475.000      0.008      0.387      0.302      0.575     76.360     95.485   -118.991
    475.000      0.008     -1.751     -0.777      9.292   -104.323     23.871     44.015
    475.000      0.008     -8.339     -3.092     -6.469     25.127    110.744   -303.122
    475.000      0.008     -1.633      3.622      1.009    -31.439    295.733    327.391
    475.000      0.008     -0.942     -1.896     -2.438     34.027     25.821     95.427
    475.000      0.008     22.595     -1.011    -44.682    -34.190    -31.890     63.636
    475.000      0.008      2.006      1.593      1.471    -13.900    -19.124    -87.527
    475.000      0.008     31.257      6.084     36.283    -76.748    -95.852      4.111
    475.000      0.008     13.702    -38.721     36.572    -71.200    -58.858      0.674
    475.000      0.008      9.399     -2.212    -18.230    -98.661   -106.931     50.744
    475.000      0.008      0.406      1.030      1.547   -158.677    201.334    137.536
    475.000      0.008     -4.918     -5.622      5.421     24.000   -130.140   -103.362
    475.000      0.008     10.259      4.026     21.298    -33.432    174.414    -11.659
    475.000      0.008     -1.382      0.867     -6.331    -39.280     24.332   -114.041
    475.000      0.008    -22.456     -0.916      7.647    -26.436     58.547   -119.671
    475.000      0.008     -2.594      2.303      2.632   -164.372     22.890   -327.972
    475.000      0.008     -7.102     12.918    -18.963    -49.721   -115.659    -39.766
    475.000      0.008     -1.646     -3.007     -2.344   -124.562    327.907    255.738
    475.000      0.008      0.767      2.169      2.541     46.659   -183.820   -602.225
    475.000      0.008      0.543     -0.488     -0.864    104.993    -72.298   -108.071
    475.000      0.008      1.352     -0.506     12.093    115.294    213.720    -57.980
    475.000      0.008      0.832     -0.258     -0.476    -60.747    -24.737     57.475
    475.000      0.008     -7.785     -2.826     -4.393    317.202     87.418    182.883
    475.000      0.008     -0.289     -0.798    -32.832    -21.486     -7.760     -8.866
    475.000      0.008     -0.390     -8.421    -21.537   -130.540   -153.572   -112.164
    475.000      0.008      0.409     -0.233      0.181   -138.301     89.159    -31.859
    475.000      0.008      2.234     -5.399     -8.541   -131.137     38.231    174.877
    475.000      0.008      0.059      0.569     12.311    -47.671     85.618    -69.792
    475.000      0.008     14.314     18.988    -15.626     50.826    -21.415     95.064
    475.000      0.008     -1.831     -7.370     -6.377   -158.791    -13.426     78.995
    475.000      0.008     -9.115     17.495      8.954     -0.802     35.701      3.097
    475.000      0.008     10.232    -13.938     -4.617    338.876     49.866    167.303
    475.000      0.008      0.525      1.138     -1.822    -37.662     81.413    345.543
    475.000      0.008      0.392      0.069     -0.525    -71.309    -79.462    249.729
    475.000      0.008      6.323      6.567      5.334     -6.830     26.748    102.426
    475.000      0.008     27.252    -29.931     17.216     83.950   -229.167     10.814
    475.000      0.008      1.584      0.726      2.314    -27.205     15.734    187.389
    475.000      0.008      8.640     -5.549      8.370      4.366    -12.354    -33.431
    475.000      0.008     -7.894     -4.991      9.161    -59.029    -45.643   -106.304
    475.000      0.008     -0.434      0.194      1.292     98.201    -43.961    -66.764
    475.000      0.008     41.527      3.294     33.192    -28.697   -120.365      5.681
    475.000      0.008      7.316      2.335      5.227   -151.659    -90.520   -105.086
    475.000      0.008      0.325    -15.091     -6.425   -185.809     -3.165    -40.248
    475.000      0.008      1.228     -1.456      2.796   -374.415     38.194   -232.768
    475.000      0.008     -0.799     -0.342     -2.151   -429.496   -111.123   -226.790
    475.000      0.008     29.640    -23.172     41.446    -55.888    -75.538      7.450
    475.000      0.008    -17.682    -29.846    -27.723      4.985     11.175    181.063
    475.000      0.008      1.320     -0.094    -12.246     17.157     18.389   -187.184
    475.000      0.008      1.138      0.215      2.763    233.949    -48.579    330.796
    475.000      0.008     -7.300     -6.075    -11.100     70.903    218.950   -331.008
    475.000      0.008     -1.581      0.170     -6.340     30.751    -37.087    -19.267
    475.000      0.008     -2.405      7.894    -15.807     29.689    -74.866    230.118
    475.000      0.008     -1.032      1.437      4.645    148.819    127.930     16.872
    475.000      0.008      0.008      5.100      1.131     37.120   -116.056    -19.334
    475.000      0.008     -2.249     -7.296    -23.559   -134.941   -143.234    -82.876
    475.000      0.008     -9.211    -11.852     -7.504    -60.720    -88.818    235.766
    475.000      0.008      0.135      0.142      0.787      5.100     85.293    -60.384
    475.000      0.008      2.159     -6.982     -0.610   -138.465    291.573    -89.413
    475.000      0.008     -2.832     -3.490     -2.880    127.948    227.705     46.794
    475.000      0.008     -6.240     24.749    -26.727    -15.625     73.794    -45.318
    475.000      0.008      4.093     -2.234      3.049     35.495      7.400    273.349
    475.000      0.008      8.588      0.727     -7.846   -140.555      7.893    291.818
    475.000      0.008      0.774    -16.928     17.437   -175.549    -36.264   -262.313
    475.000      0.008     -1.009      1.814      3.348     46.608     84.490    -62.137
    475.000      0.008     11.510    -22.071     44.526    -95.515    -68.575    -46.381
    475.000      0.008      7.368     -2.511      4.124    282.828    -65.398    332.722
    475.000      0.008     -5.825     -3.117     -4.358    -73.226   -176.091   -237.726
    475.000      0.008      0.102     -3.681     -3.511   -124.609   -215.527    325.141
    475.000      0.008     16.835      9.668     27.623    -76.756    121.236   -131.714
    475.000      0.008     10.690      9.878      3.933   -131.149   -120.379    218.263
    475.000      0.008     26.619     10.121     17.030    128.467   -272.666     67.253
    475.000      0.008     -3.021      0.038     -0.914   -292.053   -282.343    144.983
    475.000      0.008      0.340     -0.886      0.596   -139.689     14.971    235.214
    475.000      0.008    -16.737     -2.034      3.674    -63.569    180.651     66.923
    475.000      0.008     -6.864    -22.468    -20.511   -144.314    -64.053      0.598
    475.000      0.008      7.859     -2.784     -1.992     63.680   -264.626    -78.551
    475.000      0.008     -5.496     -5.768     -2.772    -79.713    -56.362    -36.039
    475.000      0.008     -4.769      1.659     12.552    -75.726    -45.467   -109.374
    475.000      0.008     -0.777     -0.091      2.254   -382.834   -137.699   -382.862
    475.000      0.008    -17.131     14.043    -23.377    321.898     55.814    106.461
    475.000      0.008      0.778      0.493      2.163   -157.491     79.812   -168.821
    475.000      0.008      3.968      5.463      5.908    120.825     28.264    169.760
    475.000      0.008    -10.380     -7.748    -14.464    -45.847   -206.828    131.673
    475.000      0.008     -4.567    -23.193    -18.396    -28.816   -176.151    -78.751
    475.000      0.008     -1.204      0.186     -4.038     37.473    -71.633    364.010
    475.000      0.008      7.220      6.243      3.260    135.454    164.464     53.326
    475.000      0.008      3.344     -3.152      1.674    -98.392    112.861   -128.703
    475.000      0.008     -1.636     -0.301     -1.687   -251.314   -205.484   -275.441
    475.000      0.008      6.234     13.506     13.446      1.874     71.879   -305.179
    475.000      0.008      0.227     -0.014     -0.834   -209.350    -53.931     91.826
    475.000      0.008     -4.025    -18.717     28.821    -88.352     -5.672   -206.961
    475.000      0.008      4.152    -11.089     30.071    -91.138      5.213   -239.592
    475.000      0.008     11.902     -3.762     -1.246     44.505   -149.358     -4.841
    475.000      0.008     -3.077     -0.812     -3.542    222.106    292.360   -435.654
    475.000      0.008     19.541    -22.508     41.115    -65.347   -121.922     70.197
    475.000      0.008      0.920      4.304      6.675   -115.765    126.326    108.941
    475.000      0.008     16.669     25.802    -13.826     46.851     34.416     54.996
    475.000      0.008     10.608    -19.838     47.009    -25.729     15.290    -60.807
    475.000      0.008    -10.875    -29.441     -6.759   -104.114    112.518    133.906
    475.000      0.008     -1.288    -17.205    -12.432    -46.374   -261.337   -138.936
    475.000      0.008     -4.339     -0.345      3.265      7.182    -20.140   -264.843
    475.000      0.008      0.130     -0.547     -1.345     21.837     -3.220      3.129
    475.000      0.008     -3.437     -2.324     -3.827    328.399     53.151    125.142
    475.000      0.008     15.052    -10.168     52.877    -57.690    -72.542    -22.968
    475.000      0.008     -0.457      0.146     -0.346     -1.127   -127.277     41.703
    475.000      0.008     -1.195     -0.033     -1.868    161.712    -55.834    298.666
    475.000      0.008      5.092     -7.766     10.400    -50.362    103.900   -166.333
